Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2014-05-23,2033.28,2033.74,2012.35,4017036723.0,0.0
2014-05-22,2014.21,2019.2,2003.44,3979359150.0,0.0
2014-05-21,2003.57,2005.33,1991.04,3958328033.0,0.0
2014-05-20,1987.77,2004.2,1979.19,3927110889.0,1770837.0
2014-05-19,1999.23,2001.45,1974.73,3949749709.0,0.0
2014-05-16,1978.71,1981.64,1959.17,3909218526.0,0.0
2014-05-15,1964.4,1980.35,1947.55,3880954406.0,642673.0
2014-05-14,1976.81,1989.53,1974.42,3905464778.0,560399.0
2014-05-13,1984.57,1999.25,1983.29,3920786620.0,697211.0
2014-05-12,1992.09,1994.24,1964.18,3935658591.0,1335998.0
2014-05-09,1955.48,1956.83,1936.05,3863328151.0,0.0
2014-05-08,1952.15,1977.97,1935.96,3856746666.0,1030066.0
2014-05-07,1945.68,1959.38,1928.49,3843968854.0,0.0
2014-05-06,1959.03,1980.96,1958.64,3870336572.0,0.0
2014-05-05,1976.68,1979.51,1955.91,3905205250.0,893921.0
2014-05-02,1974.55,1987.51,1970.28,3900991657.0,0.0
2014-05-01,1973.9,1992.1,1966.51,3899713201.0,280934.0
2014-04-30,1970.08,1970.08,1951.99,3892165206.0,0.0
2014-04-29,1958.86,1961.05,1937.95,3869998683.0,0.0
2014-04-28,1940.98,1966.26,1912.4,3834678726.0,636267.0
2014-04-25,1951.88,1986.24,1947.16,3856215255.0,0.0
2014-04-24,1997.78,2018.55,1981.36,3946897954.0,0.0
2014-04-23,1995.2,2005.92,1991.5,3941803431.0,0.0
2014-04-22,2007.02,2012.93,1995.14,3965142000.0,0.0
2014-04-21,1994.72,1995.43,1974.2,3940848043.0,0.0
2014-04-17,1980.92,1989.78,1961.56,3913590844.0,0.0
2014-04-16,1966.68,1967.37,1938.76,3885447633.0,0.0
2014-04-15,1955.56,1959.6,1915.78,3863490498.0,0.0
2014-04-14,1939.74,1950.13,1922.38,3832237160.0,0.0
2014-04-11,1916.0,1946.88,1910.27,3785325970.0,0.0
2014-04-10,1943.78,2008.67,1940.95,3840200355.0,0.0
2014-04-09,2009.04,2009.95,1981.24,3969144731.0,0.0
2014-04-08,1983.28,1985.96,1958.48,3918241763.0,636000.0
2014-04-07,1956.66,1986.29,1943.9,3865659660.0,0.0
2014-04-04,1979.5,2048.82,1975.04,3910788277.0,0.0
2014-04-03,2033.36,2060.54,2024.52,4017192020.0,0.0
2014-04-02,2047.99,2055.34,2039.98,4046092212.0,0.0
2014-04-01,2049.68,2049.86,2023.15,4049421577.0,878004.0
2014-03-31,2015.95,2022.99,2005.36,3982795092.0,0.0
2014-03-28,1994.08,2014.01,1988.21,3939591490.0,0.0
2014-03-27,1983.81,2000.47,1975.91,3919293640.0,0.0
2014-03-26,1992.67,2041.17,1992.65,3936795845.0,338524.0
2014-03-25,2018.96,2035.96,2005.48,3988732826.0,0.0
2014-03-24,2008.89,2034.27,1990.73,3968848090.0,0.0
2014-03-21,2024.66,2052.46,2021.15,4324267164.0,0.0
2014-03-20,2046.15,2049.18,2018.47,4370165513.0,0.0
2014-03-19,2024.09,2036.41,2011.79,4323038828.0,0.0
2014-03-18,2031.65,2033.16,2005.79,4339187383.0,522749.0
2014-03-17,2007.64,2013.94,1994.8,4287918099.0,0.0
2014-03-14,1981.88,1996.76,1980.58,4232889386.0,0.0
2014-03-13,1988.45,2034.83,1978.72,4246930693.0,977623.0
2014-03-12,2027.63,2027.63,1998.45,4330601868.0,0.0
2014-03-11,2018.12,2040.77,2012.7,4310294872.0,0.0
2014-03-10,2029.77,2041.48,2022.77,4335185963.0,0.0
2014-03-07,2036.66,2054.37,2029.36,4349897466.0,0.0
2014-03-06,2046.53,2051.52,2040.2,4370979332.0,0.0
2014-03-05,2044.5,2046.5,2039.4,4366633119.0,0.0
2014-03-04,2042.26,2044.04,2030.64,4361860848.0,0.0
2014-03-03,2008.9,2012.86,1990.84,4290596147.0,480968.0
2014-02-28,2021.13,2034.7,2004.64,4316717815.0,0.0
2014-02-27,2032.63,2033.76,2018.16,4341296279.0,0.0
2014-02-26,2028.79,2040.85,2023.5,4333096705.0,739852.0
2014-02-25,2017.19,2028.25,2012.05,4308315063.0,542438.0
2014-02-24,2025.23,2035.85,2019.1,4325491754.0,0.0
2014-02-21,2015.61,2026.49,2013.1,4304936450.0,0.0
2014-02-20,2016.51,2018.66,1993.31,4306858263.0,666371.0
2014-02-19,2003.65,2015.69,2000.46,4279387927.0,0.0
2014-02-18,2004.69,2006.39,1991.95,4281621771.0,2437647.0
2014-02-14,1999.86,2002.37,1981.66,4271300603.0,581734.0
2014-02-13,1991.12,1991.12,1953.32,4252631743.0,712928.0
2014-02-12,1966.99,1972.95,1961.1,4201086575.0,1022700.0
2014-02-11,1957.87,1962.46,1935.41,4181615643.0,0.0
2014-02-10,1933.09,1934.0,1919.01,4128694989.0,0.0
2014-02-07,1922.3,1923.71,1891.92,4105642524.0,0.0
2014-02-06,1890.27,1892.97,1867.47,4037242927.0,1804320.0
2014-02-05,1857.02,1862.5,1834.0,3966219489.0,897845.0
2014-02-04,1863.97,1865.45,1848.32,3981068261.0,559159.0
2014-02-03,1849.97,1901.72,1845.41,3951173238.0,0.0
2014-01-31,1897.65,1905.83,1884.46,4052993593.0,0.0
2014-01-30,1904.66,1910.24,1884.73,4067963295.0,323694.0
2014-01-29,1877.93,1894.33,1874.44,4010878070.0,700280.0
2014-01-28,1894.96,1896.86,1880.17,4047253228.0,0.0
2014-01-27,1886.0,1907.57,1874.82,4028116448.0,0.0
2014-01-24,1901.5,1931.61,1901.44,4061213783.0,0.0
2014-01-23,1941.78,1945.1,1930.7,4147245671.0,0.0
2014-01-22,1953.07,1955.48,1940.19,4171361449.0,0.0
2014-01-21,1942.24,1948.41,1928.88,4148224340.0,0.0
2014-01-17,1933.06,1942.54,1928.22,4128634779.0,0.0
2014-01-16,1940.99,1946.31,1936.85,4145567865.0,0.0
2014-01-15,1945.95,1949.87,1925.62,4156162083.0,0.0
2014-01-14,1919.61,1921.3,1885.64,4099902992.0,0.0
2014-01-13,1879.88,1912.8,1874.6,4015034684.0,0.0
2014-01-10,1907.28,1908.49,1895.11,4073576112.0,0.0
2014-01-09,1899.77,1916.8,1893.62,4057519246.0,0.0
2014-01-08,1912.25,1915.54,1899.06,4084176924.0,252391.0
2014-01-07,1897.71,1900.16,1880.85,4053131663.0,370462.0
2014-01-06,1876.46,1886.46,1872.19,4007739545.0,0.0
2014-01-03,1883.21,1891.54,1876.91,4022149556.0,0.0
2014-01-02,1886.81,1897.38,1881.52,4029845511.0,804924.0
2013-12-31,1910.92,1911.53,1901.7,4081344332.0,0.0
2013-12-30,1899.7,1902.81,1891.3,4057384855.0,0.0
2013-12-27,1895.45,1901.74,1894.0,4048304338.0,0.0
2013-12-26,1895.1,1899.5,1893.22,4047562171.0,0.0
2013-12-24,1894.05,1895.25,1890.48,4045314466.0,362845.0
2013-12-23,1890.34,1890.65,1879.19,4037376018.0,0.0
2013-12-20,1872.84,1875.38,1854.02,4375825679.0,0.0
2013-12-19,1851.97,1857.04,1845.18,4327073806.0,0.0
2013-12-18,1860.97,1861.39,1817.99,4348096053.0,599664.0
2013-12-17,1846.71,1852.83,1833.2,4314781284.0,0.0
2013-12-16,1833.33,1841.02,1829.75,4283526794.0,0.0
2013-12-13,1819.89,1823.51,1814.82,4252121817.0,0.0
2013-12-12,1807.9,1821.27,1806.18,4224117190.0,1033770.0
2013-12-11,1817.89,1845.19,1815.64,4247435364.0,0.0
2013-12-10,1843.22,1846.71,1834.79,4306638399.0,0.0
2013-12-09,1839.42,1844.96,1835.41,4297748042.0,0.0
2013-12-06,1837.12,1839.0,1827.8,4292367537.0,0.0
2013-12-05,1817.3,1823.49,1813.37,4246075383.0,0.0
2013-12-04,1817.38,1822.22,1803.09,4246256697.0,708924.0
2013-12-03,1813.02,1816.87,1805.02,4236060508.0,0.0
2013-12-02,1810.8,1817.8,1808.74,4230875760.0,0.0
2013-11-29,1812.47,1817.15,1810.54,4234788942.0,0.0
2013-11-27,1810.92,1811.5,1798.93,4231170698.0,507246.0
2013-11-26,1802.34,1805.94,1790.05,4211111605.0,0.0
2013-11-25,1798.16,1805.79,1791.75,4201339680.0,0.0
2013-11-22,1801.94,1802.06,1795.87,4210183517.0,0.0
2013-11-21,1800.46,1801.97,1783.54,4206725103.0,999237.0
2013-11-20,1777.65,1794.07,1773.88,4153425833.0,0.0
2013-11-19,1783.77,1800.61,1780.24,4167726332.0,4595375.0
2013-11-18,1801.26,1822.67,1798.35,4208584531.0,0.0
2013-11-15,1820.77,1821.11,1807.52,4254165644.0,0.0
2013-11-14,1809.44,1810.71,1799.2,4227698640.0,734694.0
2013-11-13,1811.59,1811.64,1781.66,4232727528.0,648379.0
2013-11-12,1791.1,1792.49,1777.08,4184844354.0,0.0
2013-11-11,1782.0,1784.46,1771.53,4163591196.0,0.0
2013-11-08,1781.43,1781.43,1759.08,4162252039.0,0.0
2013-11-07,1758.21,1790.78,1756.15,4108013462.0,1437583.0
2013-11-06,1786.43,1787.54,1776.73,4173940927.0,653133.0
2013-11-05,1777.44,1781.47,1764.7,4152939825.0,945776.0
2013-11-04,1779.57,1783.32,1773.26,4157903043.0,530560.0
2013-11-01,1775.24,1785.21,1765.74,4147800495.0,0.0
2013-10-31,1775.28,1793.92,1775.28,4147899974.0,377834.0
2013-10-30,1780.98,1798.68,1774.35,4161213485.0,0.0
2013-10-29,1788.44,1788.46,1779.45,4178634751.0,740558.0
2013-10-28,1773.16,1774.86,1764.87,4242441859.0,0.0
2013-10-25,1769.76,1780.52,1766.59,4234309468.0,0.0
2013-10-24,1767.71,1771.47,1760.99,4229394090.0,0.0
2013-10-23,1764.45,1779.2,1757.82,4221600977.0,0.0
2013-10-22,1799.39,1810.75,1791.5,4305188930.0,0.0
2013-10-21,1805.33,1810.1,1800.92,4319408965.0,0.0
2013-10-18,1799.71,1800.48,1782.42,4305956785.0,0.0
2013-10-17,1778.08,1778.49,1756.43,4254198244.0,347463.0
2013-10-16,1767.94,1772.0,1760.24,4229934552.0,0.0
2013-10-15,1754.96,1771.69,1752.34,4198890028.0,0.0
2013-10-14,1773.87,1775.19,1748.59,4244125237.0,0.0
2013-10-11,1762.88,1767.04,1745.83,4217842741.0,0.0
2013-10-10,1752.5,1755.01,1730.28,4192992171.0,0.0
2013-10-09,1719.49,1733.69,1703.43,4114014367.0,0.0
2013-10-08,1725.54,1762.76,1722.74,4128509430.0,284559.0
2013-10-07,1758.37,1769.34,1752.71,4207039208.0,0.0
2013-10-04,1769.73,1772.5,1748.36,4234229433.0,0.0
2013-10-03,1748.5,1767.83,1734.66,4183424526.0,0.0
2013-10-02,1766.08,1767.63,1754.28,4225491853.0,0.0
2013-10-01,1765.98,1769.19,1748.7,4225249259.0,693878.0
2013-09-30,1750.28,1754.98,1730.23,4187698513.0,0.0
2013-09-27,1754.56,1759.14,1746.55,4197939865.0,575954.0
2013-09-26,1759.83,1766.37,1753.77,4210542670.0,392588.0
2013-09-25,1754.32,1762.23,1744.39,4197352849.0,0.0
2013-09-24,1749.91,1758.87,1740.27,4186807603.0,0.0
2013-09-23,1745.2,1759.96,1737.17,4175526687.0,0.0
2013-09-20,1755.43,1768.29,1753.11,4806016017.0,0.0
2013-09-19,1762.43,1765.76,1756.68,4825182500.0,0.0
2013-09-18,1758.22,1758.39,1740.96,4813667156.0,0.0
2013-09-17,1743.35,1745.29,1731.29,4772944560.0,615796.0
2013-09-16,1728.25,1742.85,1725.81,4731623788.0,0.0
2013-09-13,1725.88,1728.27,1716.01,4725130649.0,0.0
2013-09-12,1723.55,1733.55,1721.71,4718741233.0,1296830.0
2013-09-11,1731.44,1733.2,1718.7,4740358428.0,0.0
2013-09-10,1724.46,1725.43,1714.75,4721231702.0,0.0
2013-09-09,1704.74,1709.84,1691.58,4667257632.0,0.0
2013-09-06,1686.36,1695.22,1667.19,4616927106.0,0.0
2013-09-05,1684.75,1687.52,1678.96,4612515371.0,0.0
2013-09-04,1679.26,1682.58,1658.11,4597493878.0,0.0
2013-09-03,1658.46,1672.58,1650.89,4540552577.0,0.0
2013-08-30,1643.54,1656.19,1638.49,4499698641.0,576796.0
2013-08-29,1653.04,1658.63,1635.62,4525710045.0,0.0
2013-08-28,1640.91,1647.09,1634.27,4492484726.0,1083472.0
2013-08-27,1631.12,1651.27,1628.07,4465688423.0,0.0
2013-08-26,1667.07,1678.1,1664.63,4564125634.0,0.0
2013-08-23,1672.96,1675.4,1666.3,4580245359.0,0.0
2013-08-22,1663.66,1664.93,1651.65,4554794294.0,674764.0
2013-08-21,1646.5,1658.96,1640.1,4507800068.0,0.0
2013-08-20,1649.53,1655.14,1642.36,4516105017.0,3024011.0
2013-08-19,1643.23,1659.46,1642.58,4498852175.0,963265.0
2013-08-16,1650.8,1659.85,1650.65,4519561883.0,0.0
2013-08-15,1652.43,1664.56,1649.92,4524039309.0,0.0
2013-08-14,1688.3,1696.18,1686.16,4622227184.0,1536886.0
2013-08-13,1697.98,1701.02,1678.65,4648742273.0,691938.0
2013-08-12,1689.25,1692.29,1677.18,4624836003.0,0.0
2013-08-09,1682.21,1689.13,1677.4,4605562151.0,0.0
2013-08-08,1685.13,1688.36,1675.16,4613554460.0,1588299.0
2013-08-07,1675.58,1679.44,1664.96,4587426810.0,0.0
2013-08-06,1679.89,1688.96,1675.23,4599219712.0,0.0
2013-08-05,1688.57,1691.87,1683.61,4622989617.0,2470302.0
2013-08-02,1689.79,1689.79,1677.37,4626320885.0,0.0
2013-08-01,1686.14,1687.32,1675.35,4616335680.0,0.0
2013-07-31,1660.98,1670.36,1656.27,4547435537.0,0.0
2013-07-30,1651.34,1654.48,1638.04,4521045089.0,0.0
2013-07-29,1633.62,1643.62,1630.35,4472546815.0,800915.0
2013-07-26,1639.72,1639.72,1626.49,4489246912.0,0.0
2013-07-25,1645.95,1647.49,1632.65,4506298189.0,0.0
2013-07-24,1623.22,1639.58,1620.13,4545636288.0,0.0
2013-07-23,1630.2,1645.68,1628.77,4565183997.0,0.0
2013-07-22,1639.51,1645.02,1635.15,4591232164.0,0.0
2013-07-19,1639.99,1645.27,1634.76,4592582143.0,0.0
2013-07-18,1649.43,1655.62,1645.89,4619030607.0,0.0
2013-07-17,1644.87,1647.35,1636.96,4606264151.0,0.0
2013-07-16,1636.17,1642.43,1632.88,4581894040.0,0.0
2013-07-15,1635.57,1637.09,1629.18,4580221944.0,0.0
2013-07-12,1632.92,1632.92,1625.01,4676482358.0,0.0
2013-07-11,1621.62,1622.28,1607.26,4644120394.0,0.0
2013-07-10,1591.1,1591.34,1576.72,4556699314.0,398142.0
2013-07-09,1577.69,1579.85,1569.1,4518307493.0,395049.0
2013-07-08,1565.56,1581.63,1561.84,4483550771.0,293660.0
2013-07-05,1574.32,1574.57,1557.41,4508643612.0,0.0
2013-07-03,1558.41,1565.85,1544.5,4463085346.0,0.0
2013-07-02,1553.54,1565.73,1544.69,4449129271.0,0.0
2013-07-01,1558.29,1570.49,1556.96,4462739016.0,694444.0
2013-06-28,1552.82,1562.05,1544.31,4447087545.0,0.0
2013-06-27,1557.61,1565.05,1554.77,4460796030.0,599251.0
2013-06-26,1545.31,1548.52,1538.91,4425552926.0,415283.0
2013-06-25,1531.52,1535.6,1516.7,4386087615.0,0.0
2013-06-24,1512.21,1526.15,1502.49,4330782735.0,0.0
2013-06-21,1536.38,1546.26,1524.15,4459364691.0,0.0
2013-06-20,1539.15,1561.39,1535.13,4467388223.0,0.0
2013-06-19,1576.87,1595.4,1576.69,4576879302.0,0.0
2013-06-18,1590.19,1592.76,1577.86,4615554519.0,0.0
2013-06-17,1576.45,1584.4,1568.33,4575669464.0,611247.0
2013-06-14,1556.85,1572.27,1554.79,4518779011.0,1302084.0
2013-06-13,1568.58,1571.45,1539.98,4552806695.0,583171.0
2013-06-12,1547.32,1576.06,1544.18,4491101605.0,0.0
2013-06-11,1564.02,1582.11,1563.85,4539587843.0,0.0
2013-06-10,1581.86,1586.58,1578.04,4591362861.0,0.0
2013-06-07,1583.27,1584.17,1563.29,4595457579.0,0.0
2013-06-06,1564.45,1564.45,1546.34,4540831437.0,0.0
2013-06-05,1556.71,1573.19,1553.68,4518362109.0,0.0
2013-06-04,1573.27,1589.93,1569.06,4566415888.0,0.0
2013-06-03,1576.36,1581.56,1560.6,4575391481.0,538627.0
2013-05-31,1575.16,1593.61,1575.11,4571930483.0,0.0
2013-05-30,1590.4,1596.49,1572.67,4616156861.0,0.0
2013-05-29,1569.79,1575.61,1558.09,4556317574.0,1063493.0
2013-05-28,1571.61,1582.81,1567.4,4561598424.0,0.0
2013-05-24,1560.84,1561.79,1545.0,4530364921.0,0.0
2013-05-23,1563.1,1568.07,1548.63,4536920899.0,0.0
2013-05-22,1566.88,1599.23,1559.8,4547892568.0,0.0
2013-05-21,1588.99,1591.69,1582.82,4612061199.0,2327649.0
2013-05-20,1587.7,1594.12,1583.79,4608302205.0,730594.0
2013-05-17,1594.49,1594.5,1579.2,4628031102.0,974098.0
2013-05-16,1581.35,1594.89,1580.42,4589872420.0,0.0
2013-05-15,1579.39,1580.92,1563.98,4584181862.0,689107.0
2013-05-14,1567.9,1570.3,1559.62,4550851195.0,819380.0
2013-05-13,1559.13,1567.06,1557.12,4525386535.0,1725329.0
2013-05-10,1572.35,1572.35,1563.1,4563754206.0,0.0
2013-05-09,1560.32,1566.73,1556.02,4528847411.0,1446470.0
2013-05-08,1564.35,1565.51,1548.68,4540538855.0,284495.0
2013-05-07,1553.75,1560.25,1547.6,4509785192.0,0.0
2013-05-06,1553.78,1556.53,1547.1,4509851928.0,0.0
2013-05-03,1545.59,1551.81,1541.23,4486094220.0,1051893.0
2013-05-02,1529.95,1531.48,1510.02,4440688683.0,0.0
2013-05-01,1510.87,1524.85,1508.83,4385314000.0,0.0
2013-04-30,1524.59,1524.59,1504.92,4425150002.0,0.0
2013-04-29,1518.57,1521.68,1507.49,4407661721.0,0.0
2013-04-26,1504.34,1508.72,1500.76,4366349021.0,798176.0
2013-04-25,1515.91,1525.87,1508.44,4399942878.0,0.0
2013-04-24,1504.18,1508.91,1495.39,4365884771.0,0.0
2013-04-23,1493.03,1496.48,1476.77,4333529762.0,0.0
2013-04-22,1468.74,1473.99,1450.43,4263037346.0,0.0
2013-04-19,1457.66,1463.7,1442.01,4230861225.0,0.0
2013-04-18,1454.97,1485.0,1450.67,4223062827.0,0.0
2013-04-17,1476.02,1494.91,1468.29,4284154742.0,0.0
2013-04-16,1511.67,1512.72,1496.72,4387637148.0,0.0
2013-04-15,1488.59,1520.98,1486.62,4320641187.0,0.0
2013-04-12,1522.39,1525.1,1509.43,4418748486.0,0.0
2013-04-11,1528.43,1531.24,1519.83,4436288850.0,0.0
2013-04-10,1531.1,1534.58,1503.66,4444017564.0,0.0
2013-04-09,1498.09,1504.89,1482.6,4348215201.0,0.0
2013-04-08,1486.31,1486.31,1470.63,4314023557.0,259859.0
2013-04-05,1481.19,1482.68,1457.21,4299169375.0,0.0
2013-04-04,1496.33,1497.16,1486.78,4343119465.0,774840.0
2013-04-03,1492.11,1515.34,1488.03,4330852930.0,0.0
2013-04-02,1510.49,1519.34,1505.68,4384207789.0,0.0
2013-04-01,1506.74,1523.13,1502.62,4373333797.0,0.0
2013-03-28,1524.44,1525.46,1510.38,4424695954.0,0.0
2013-03-27,1515.21,1517.64,1498.65,4397921472.0,559050.0
2013-03-26,1511.4,1514.97,1504.73,4386841704.0,498405.0
2013-03-25,1499.32,1512.33,1493.15,4351792188.0,0.0
2013-03-22,1507.05,1510.91,1500.51,4374233847.0,0.0
2013-03-21,1497.43,1505.41,1492.15,4346309034.0,527631.0
2013-03-20,1513.29,1516.06,1504.66,4392324014.0,0.0
2013-03-19,1496.29,1510.74,1484.17,4342997931.0,0.0
2013-03-18,1503.1,1513.0,1491.64,4362752373.0,0.0
2013-03-15,1515.93,1533.37,1512.57,4767553989.0,0.0
2013-03-14,1533.24,1538.57,1530.55,4822000671.0,0.0
2013-03-13,1526.77,1528.73,1517.29,4801657983.0,1095690.0
2013-03-12,1525.0,1527.1,1514.61,4796084313.0,0.0
2013-03-11,1525.94,1526.2,1516.2,4799051080.0,0.0
2013-03-08,1522.98,1530.36,1516.28,4789719536.0,0.0
2013-03-07,1520.52,1526.82,1515.53,4781986141.0,0.0
2013-03-06,1518.66,1523.43,1515.84,4776150876.0,405778.0
2013-03-05,1516.52,1517.6,1503.97,4769412291.0,0.0
2013-03-04,1493.49,1494.03,1481.02,4696996769.0,0.0
2013-03-01,1488.23,1490.04,1465.94,4680436294.0,0.0
2013-02-28,1483.01,1492.58,1480.49,4664025048.0,0.0
2013-02-27,1482.85,1490.11,1463.78,4663510437.0,805878.0
2013-02-26,1467.76,1472.74,1456.79,4616049578.0,607287.0
2013-02-25,1457.74,1494.03,1457.74,4584548787.0,0.0
2013-02-22,1482.57,1482.58,1469.01,4662633218.0,0.0
2013-02-21,1465.34,1482.46,1458.45,4608457914.0,0.0
2013-02-20,1487.23,1516.82,1487.04,4677290667.0,0.0
2013-02-19,1517.32,1517.32,1506.16,4771911267.0,3046456.0
2013-02-15,1506.31,1514.25,1500.54,4737294282.0,1598380.0
2013-02-14,1508.79,1510.29,1493.38,4745088354.0,826959.0
2013-02-13,1499.98,1506.09,1491.98,4717407161.0,331525.0
2013-02-12,1497.29,1501.72,1494.62,4708946073.0,0.0
2013-02-11,1498.48,1501.55,1493.64,4712670023.0,0.0
2013-02-08,1501.56,1506.09,1493.59,4722376301.0,0.0
2013-02-07,1491.3,1495.19,1479.41,4690102570.0,800129.0
2013-02-06,1502.83,1505.13,1491.73,4726370615.0,0.0
2013-02-05,1498.31,1503.38,1484.41,4712142865.0,1083815.0
2013-02-04,1484.96,1507.29,1484.79,4670139716.0,609418.0
2013-02-01,1507.37,1510.8,1494.98,4740619632.0,0.0
2013-01-31,1487.86,1498.99,1485.51,4679273058.0,0.0
2013-01-30,1488.15,1496.73,1484.97,4680196484.0,0.0
2013-01-29,1488.74,1491.93,1482.36,4682033345.0,678952.0
2013-01-28,1505.43,1512.8,1504.02,4734525798.0,0.0
2013-01-25,1501.85,1505.54,1493.68,4723276696.0,0.0
2013-01-24,1486.25,1498.39,1479.6,4674216178.0,0.0
2013-01-23,1485.33,1490.19,1480.89,4671320538.0,0.0
2013-01-22,1481.03,1481.04,1469.29,4657798130.0,0.0
2013-01-18,1477.7,1479.26,1470.09,4647314919.0,0.0
2013-01-17,1478.68,1480.82,1469.32,4650399446.0,0.0
2013-01-16,1463.53,1467.28,1456.2,4602752802.0,0.0
2013-01-15,1459.08,1460.19,1447.68,4588748536.0,0.0
2013-01-14,1459.34,1461.11,1445.93,4589587268.0,0.0
2013-01-11,1455.91,1456.67,1449.57,4578806049.0,0.0
2013-01-10,1450.28,1451.7,1436.98,4561082250.0,0.0
2013-01-09,1439.0,1441.18,1433.54,4525615007.0,0.0
2013-01-08,1428.01,1437.94,1421.19,4491051996.0,276693.0
2013-01-07,1437.27,1438.69,1427.38,4520168124.0,0.0
2013-01-04,1437.01,1439.76,1427.59,4519365572.0,0.0
2013-01-03,1434.83,1447.95,1430.05,4512504057.0,0.0
2013-01-02,1445.29,1445.37,1427.91,4545380824.0,0.0
2012-12-31,1394.75,1397.93,1366.97,4386433066.0,0.0
2012-12-28,1370.79,1385.73,1370.18,4311102738.0,767018.0
2012-12-27,1384.64,1390.86,1367.29,4354652476.0,0.0
2012-12-26,1389.8,1405.27,1385.83,4370864985.0,0.0
2012-12-24,1394.21,1396.51,1389.08,4384754792.0,0.0
2012-12-21,1399.06,1405.56,1386.41,4346882346.0,0.0
2012-12-20,1429.37,1429.91,1416.62,4441066159.0,0.0
2012-12-19,1426.5,1438.8,1426.5,4432153563.0,0.0
2012-12-18,1424.37,1425.47,1402.35,4425530526.0,0.0
2012-12-17,1399.66,1400.72,1387.66,4348748200.0,0.0
2012-12-14,1390.73,1398.44,1386.01,4320995674.0,0.0
2012-12-13,1393.57,1413.61,1387.36,4329833314.0,1267159.0
2012-12-12,1401.15,1411.87,1398.36,4353376461.0,2856468.0
2012-12-11,1406.12,1409.51,1391.86,4368807273.0,611621.0
2012-12-10,1386.35,1388.55,1373.3,4307395601.0,0.0
2012-12-07,1376.23,1378.0,1368.11,4275959415.0,0.0
2012-12-06,1373.63,1374.17,1359.58,4267859145.0,0.0
2012-12-05,1357.68,1362.99,1344.13,4218323675.0,388621.0
2012-12-04,1356.54,1358.84,1345.96,4214780941.0,0.0
2012-12-03,1349.78,1362.85,1348.12,4193764374.0,0.0
2012-11-30,1352.64,1355.79,1347.64,4202665458.0,0.0
2012-11-29,1356.73,1365.08,1351.42,4215376616.0,0.0
2012-11-28,1348.48,1348.84,1316.26,4189726819.0,0.0
2012-11-27,1332.42,1347.5,1331.56,4139825524.0,740937.0
2012-11-26,1346.5,1346.7,1335.09,4183585359.0,0.0
2012-11-23,1340.27,1341.62,1326.02,4164232713.0,0.0
2012-11-21,1312.51,1314.76,1303.53,4077988150.0,0.0
2012-11-20,1304.12,1308.72,1294.16,4051913597.0,824433.0
2012-11-19,1310.74,1311.29,1297.1,4072461964.0,2706783.0
2012-11-16,1288.76,1293.27,1268.4,4004175033.0,933184.0
2012-11-15,1288.82,1297.54,1283.13,4004370413.0,839278.0
2012-11-14,1287.33,1312.87,1285.1,3999725620.0,759648.0
2012-11-13,1299.6,1314.14,1299.21,4037858010.0,736471.0
2012-11-12,1312.97,1319.11,1305.7,4079397555.0,0.0
2012-11-09,1315.03,1330.6,1310.3,4085790429.0,1034929.0
2012-11-08,1313.35,1335.83,1313.31,4080583292.0,272183.0
2012-11-07,1327.57,1353.02,1324.66,4124771588.0,378187.0
2012-11-06,1365.51,1369.96,1350.82,4242658287.0,0.0
2012-11-05,1347.73,1350.47,1328.79,4187404164.0,1601813.0
2012-11-02,1333.57,1355.02,1333.17,4143418860.0,0.0
2012-11-01,1349.38,1350.29,1314.62,4192529051.0,0.0
2012-10-31,1309.22,1323.28,1306.86,4067746049.0,0.0
2012-10-26,1319.08,1328.83,1310.17,4098384288.0,0.0
2012-10-25,1323.26,1329.09,1313.06,4111358517.0,0.0
2012-10-24,1314.21,1335.05,1313.18,4083267759.0,0.0
2012-10-23,1327.02,1332.82,1312.02,4123051216.0,0.0
2012-10-22,1328.42,1332.55,1318.25,4127415341.0,0.0
2012-10-19,1324.1,1353.21,1323.0,4113968407.0,0.0
2012-10-18,1353.76,1365.94,1350.31,4206142667.0,0.0
2012-10-17,1363.74,1370.96,1357.36,4237158575.0,0.0
2012-10-16,1375.84,1378.0,1355.86,4274735101.0,584360.0
2012-10-15,1353.63,1354.96,1341.39,4205733049.0,0.0
2012-10-12,1343.23,1351.1,1338.71,4173432582.0,0.0
2012-10-11,1347.04,1360.67,1345.01,4185266719.0,0.0
2012-10-10,1343.93,1357.99,1341.87,4175579869.0,184843.0
2012-10-09,1358.31,1382.32,1356.75,4220261287.0,0.0
2012-10-08,1385.87,1396.77,1381.72,4305895268.0,0.0
2012-10-05,1395.36,1414.43,1392.95,4335385356.0,291146.0
2012-10-04,1401.17,1403.76,1385.52,4353433570.0,0.0
2012-10-03,1394.61,1401.96,1390.32,4333063146.0,0.0
2012-10-02,1397.26,1400.69,1387.89,4341276450.0,740937.0
2012-10-01,1389.78,1405.7,1384.12,4318058006.0,0.0
2012-09-28,1391.58,1402.44,1390.83,4323631432.0,0.0
2012-09-27,1395.49,1397.92,1374.79,4335806748.0,772947.0
2012-09-26,1373.33,1382.19,1360.43,4266940341.0,0.0
2012-09-25,1383.13,1413.13,1383.06,4297390827.0,0.0
2012-09-24,1403.26,1406.79,1398.71,4359934435.0,0.0
