timestamp,date_value,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
10/27/2009,40113,122.93,124.26,119.42,122.07,122.07,20304200,0,1
10/26/2009,40112,119.21,125.68,118.49,124.6399,124.6399,32271200,0,1
10/23/2009,40109,111.05,119.65,110.62,118.49,118.49,58305800,0,1
10/22/2009,40108,93.66,94.1,91.7,93.45,93.45,16518500,0,1
10/21/2009,40107,95.27,96.63,92.9106,93.42,93.42,7761200,0,1
10/20/2009,40106,95.91,96.1,94.27,94.98,94.98,7777600,0,1
10/19/2009,40105,95.35,96.278,94.25,94.68,94.68,6017400,0,1
10/16/2009,40102,95.3,96.12,93.61,95.32,95.32,7038400,0,1
10/15/2009,40101,95.13,97.06,95.08,96.01,96.01,6242100,0,1
10/14/2009,40100,96.22,97.82,96.02,97.46,97.46,5556800,0,1
10/13/2009,40099,93.83,95.25,93.6801,94.83,94.83,4720000,0,1
10/12/2009,40098,96.17,96.25,93.07,93.6,93.6,5591400,0,1
10/9/2009,40095,95,95.95,94.26,95.71,95.71,4694000,0,1
10/8/2009,40094,94.8,96.72,94.23,95.22,95.22,9674300,0,1
10/7/2009,40093,91.5,94.48,91.15,93.97,93.97,7445100,0,1
10/6/2009,40092,89.33,91.08,88.4,90.91,90.91,6963700,0,1
10/5/2009,40091,90.25,90.93,88.27,88.67,88.67,7028500,0,1
10/2/2009,40088,90.05,91.14,89.58,89.85,89.85,5039400,0,1
10/1/2009,40087,92.5,92.9,90.37,91.04,91.04,6645100,0,1
9/30/2009,40086,92.26,94.17,91.43,93.36,93.36,8539200,0,1
9/29/2009,40085,91.96,92.33,90.1,91.72,91.72,4393900,0,1
9/28/2009,40084,91.04,92.81,90.6,92.21,92.21,3508000,0,1
9/25/2009,40081,91.44,92.25,89.75,90.52,90.52,4256800,0,1
9/24/2009,40080,92,92.71,90.77,92.11,92.11,5075100,0,1
9/23/2009,40079,92.82,94.5,92.22,92.38,92.38,5685300,0,1
9/22/2009,40078,91.46,94.19,91.1,93.75,93.75,8264900,0,1
9/21/2009,40077,89.69,90.76,88.48,90.56,90.56,4209300,0,1
9/18/2009,40074,90.74,91,89.47,90.28,90.28,6769500,0,1
9/17/2009,40073,90.75,91.19,89,90.44,90.44,7872700,0,1
9/16/2009,40072,85.91,90.98,85.9,90.7,90.7,13114300,0,1
9/15/2009,40071,84.17,84.41,82.79,83.55,83.55,4446800,0,1
9/14/2009,40070,83.81,84.57,83.46,83.86,83.86,3572000,0,1
9/11/2009,40067,84.44,84.9,83.76,84.54,84.54,6006900,0,1
9/10/2009,40066,82.33,84.07,82.3,83.85,83.85,7023100,0,1
9/9/2009,40065,80.5999,82.63,80.5,82.24,82.24,6776200,0,1
9/8/2009,40064,79.86,81.04,78.87,80.9,80.9,7037600,0,1
9/4/2009,40060,78.27,79.78,77.63,78.87,78.87,4671500,0,1
9/3/2009,40059,78.39,78.96,77.51,78.46,78.46,4140200,0,1
9/2/2009,40058,79.035,80.15,77.8,78.14,78.14,6512700,0,1
9/1/2009,40057,80.74,82.42,79,79.16,79.16,6245800,0,1
8/31/2009,40056,81.93,81.95,80.35,81.19,81.19,5263800,0,1
8/28/2009,40053,84.78,84.99,82.57,82.76,82.76,4620700,0,1
8/27/2009,40052,84.01,84.85,83.14,84.31,84.31,3997700,0,1
8/26/2009,40051,84.1,84.76,83.38,84,84,3613800,0,1
8/25/2009,40050,84.66,86.34,83.95,84.19,84.19,4791000,0,1
8/24/2009,40049,85.17,85.59,84.24,84.5,84.5,4723200,0,1
8/21/2009,40046,84.78,85.06,83.54,85,85,6130700,0,1
8/20/2009,40045,82.98,84.35,82.66,84.09,84.09,5375000,0,1
8/19/2009,40044,80.91,83,80.49,83,83,5170600,0,1
8/18/2009,40043,81.41,82.6898,80.79,82.12,82.12,5884400,0,1
8/17/2009,40042,81.16,81.78,80.25,81.06,81.06,6888600,0,1
8/14/2009,40039,84.11,84.17,82.78,83.58,83.58,4924700,0,1
8/13/2009,40038,85.72,86.37,84.07,84.6,84.6,5712400,0,1
8/12/2009,40037,83.42,86.6,83.38,85.96,85.96,5619400,0,1
8/11/2009,40036,83.64,84.4,82.45,83.56,83.56,5025000,0,1
8/10/2009,40035,85.01,85.47,83.27,84.44,84.44,4440600,0,1
8/7/2009,40032,84.1,85.96,84.1,85.32,85.32,5628000,0,1
8/6/2009,40031,84.31,84.84,83.05,84.47,84.47,4693000,0,1
8/5/2009,40030,85.64,85.75,83.02,84.29,84.29,7279400,0,1
8/4/2009,40029,87.48,87.48,84.93,85.8,85.8,6177900,0,1
8/3/2009,40028,86.56,88.2,86.56,87.44,87.44,6663000,0,1
7/31/2009,40025,85.76,86.75,84.62,85.76,85.76,5886900,0,1
7/30/2009,40024,85.64,87.25,85.17,86.09,86.09,7253200,0,1
7/29/2009,40023,84.47,85.5,83.52,84.34,84.34,6502900,0,1
7/28/2009,40022,83.84,85.64,82.6,84.98,84.98,8774900,0,1
7/27/2009,40021,86.24,86.49,83.56,84.24,84.24,11279300,0,1
7/24/2009,40018,87.6,88.9,85.5,86.49,86.49,19204600,0,1
7/23/2009,40017,89.84,94.4,89.59,93.87,93.87,19162100,0,1
7/22/2009,40016,88.65,89.2276,87.78,88.79,88.79,5329600,0,1
7/21/2009,40015,88.52,89.01,87.4,89.01,89.01,7728600,0,1
7/20/2009,40014,86.27,88.88,86.26,88.23,88.23,6056600,0,1
7/17/2009,40011,85.8,86.5,85.2,85.85,85.85,5051600,0,1
7/16/2009,40010,84.42,86.24,83.72,86.11,86.11,5361900,0,1
7/15/2009,40009,83,84.64,82.78,84.55,84.55,6339000,0,1
7/14/2009,40008,81.48,82.42,80.42,81.95,81.95,4543600,0,1
7/13/2009,40007,78.07,81.65,78.01,81.47,81.47,8050200,0,1
7/10/2009,40004,77.52,78.82,76.17,77.63,77.63,5976100,0,1
7/9/2009,40003,78.25,78.54,76.82,78.1,78.1,6359500,0,1
7/8/2009,40002,76.46,77.93,75.7,77.36,77.36,8540700,0,1
7/7/2009,40001,78.53,78.69,75.41,75.63,75.63,6491500,0,1
7/6/2009,40000,78.45,78.89,76.54,78.1,78.1,7368800,0,1
7/2/2009,39996,81.11,81.37,78.51,79.32,79.32,7218600,0,1
7/1/2009,39995,84.42,84.5,81.37,81.6,81.6,6981200,0,1
6/30/2009,39994,83.62,84.92,82.47,83.66,83.66,7984800,0,1
6/29/2009,39993,83.87,84.2,82.41,83.03,83.03,6270300,0,1
6/26/2009,39990,81.9,84.14,81.13,83.88,83.88,8775300,0,1
6/25/2009,39989,79.1,82.23,79.03,82.2,82.2,7360400,0,1
6/24/2009,39988,78,80.53,77.8,79.27,79.27,6081400,0,1
6/23/2009,39987,78.97,79.095,76.25,77.68,77.68,7415500,0,1
6/22/2009,39986,82.41,82.43,78.56,79.15,79.15,9744400,0,1
6/19/2009,39983,82.15,83.46,81.5,82.96,82.96,5438200,0,1
6/18/2009,39982,82.81,82.95,81,81.595,81.595,5453100,0,1
6/17/2009,39981,82.5,84.3,80.64,82.65,82.65,7785100,0,1
6/16/2009,39980,83.7,83.95,81.28,82.15,82.15,5465800,0,1
6/15/2009,39979,82.83,83.3,81,83.18,83.18,5401800,0,1
6/12/2009,39976,85.03,85.2,82.01,84.08,84.08,6223000,0,1
6/11/2009,39975,86.3,87.49,85.05,85.69,85.69,5009700,0,1
6/10/2009,39974,87.58,88.56,84.83,86.59,86.59,6073600,0,1
6/9/2009,39973,86.93,87.67,86.17,87.08,87.08,4475100,0,1
6/8/2009,39972,86.75,87.18,85.11,86.36,86.36,5602100,0,1
6/5/2009,39969,86.29,87.95,85.3,87.56,87.56,8263500,0,1
6/4/2009,39968,85.42,86.4,84.57,85.52,85.52,5465400,0,1
6/3/2009,39967,83.31,85.71,83.13,85.68,85.68,7603400,0,1
6/2/2009,39966,82.42,85.45,82.1,84.93,84.93,9397000,0,1
6/1/2009,39965,78.21,84.8,77.49,83.05,83.05,10796500,0,1
5/29/2009,39962,77.72,78.01,76.4,77.99,77.99,5072200,0,1
5/28/2009,39961,77.7,79.1,75.88,77.65,77.65,4943100,0,1
5/27/2009,39960,78.51,79.5,76.75,77.1,77.1,5567100,0,1
5/26/2009,39959,75.03,78.48,74.55,78.39,78.39,6699600,0,1
5/22/2009,39955,76.1,77.04,75.02,75.64,75.64,3484700,0,1
5/21/2009,39954,76.685,77.97,75.4,75.96,75.96,5640500,0,1
5/20/2009,39953,78.5,81.11,77.42,77.97,77.97,7351000,0,1
5/19/2009,39952,75.43,78.96,75.12,77.87,77.87,8028900,0,1
5/18/2009,39951,73.96,75.96,73.1,75.95,75.95,6829100,0,1
5/15/2009,39948,74.54,76.21,73.42,73.6,73.6,8011700,0,1
5/14/2009,39947,73.79,76.06,73.31,75.11,75.11,9343600,0,1
5/13/2009,39946,76.25,76.6503,74.01,74.19,74.19,8770500,0,1
5/12/2009,39945,78.7,78.97,76.53,77.93,77.93,5548700,0,1
5/11/2009,39944,76.8,79.85,76.01,78.61,78.61,6872300,0,1
5/8/2009,39941,79.69,80.23,76.31,77.95,77.95,8193000,0,1
5/7/2009,39940,82.73,82.75,77.88,79.28,79.28,9632100,0,1
5/6/2009,39939,82.88,83.6,79.66,81.99,81.99,8604000,0,1
5/5/2009,39938,81.01,82,80.19,81.9,81.9,5870300,0,1
5/4/2009,39937,80.26,81.35,78.85,79.77,79.77,7019300,0,1
5/1/2009,39934,80.38,80.38,77.85,78.96,78.96,6121700,0,1
4/30/2009,39933,80.93,82.67,79.89,80.52,80.52,8537600,0,1
4/29/2009,39932,82.99,82.99,79.26,79.79,79.79,9735100,0,1
4/28/2009,39931,82.68,85.35,82.4,82.4,82.4,7924000,0,1
4/27/2009,39930,83.88,84.98,82.21,83.12,83.12,9705900,0,1
4/24/2009,39927,82.03,86.68,80.73,84.46,84.46,23484300,0,1
4/23/2009,39926,81.33,82.06,79.08,80.61,80.61,16187700,0,1
4/22/2009,39925,78.17,82.18,77.81,79.2,79.2,8775500,0,1
4/21/2009,39924,77.33,79.1,77.29,78.74,78.74,7162200,0,1
4/20/2009,39923,78.44,79.79,76.83,77.57,77.57,8686900,0,1
4/17/2009,39920,76.78,78.72,75.88,78.05,78.05,7426000,0,1
4/16/2009,39919,75.33,77.48,75.16,77.25,77.25,7467800,0,1
4/15/2009,39918,75.5,75.81,73.51,74.71,74.71,9412800,0,1
4/14/2009,39917,78,79.46,76.94,77.22,77.22,6160400,0,1
4/13/2009,39916,79.84,79.97,77.85,78.94,78.94,6212200,0,1
4/9/2009,39912,77.51,80,77.26,79.77,79.77,7082300,0,1
4/8/2009,39911,75.93,77.11,74.5703,76.98,76.98,5653000,0,1
4/7/2009,39910,76.97,77.08,74.88,75.51,75.51,5748800,0,1
4/6/2009,39909,77.26,78.36,76,77.99,77.99,5751300,0,1
4/3/2009,39906,76.42,78.32,75.5,78.17,78.17,5809900,0,1
4/2/2009,39905,73.63,77.24,73.44,76.34,76.34,11066900,0,1
4/1/2009,39904,73.015,75.09,71.71,73.5,73.5,7041400,0,1
3/31/2009,39903,72.61,74.5,72.12,73.44,73.44,8918200,0,1
3/30/2009,39902,70.4,71.67,69.75,71.44,71.44,8373100,0,1
3/27/2009,39899,71.61,72.29,70.1,70.52,70.52,8568800,0,1
3/26/2009,39898,73.47,74.98,72.64,73.69,73.69,6657700,0,1
3/25/2009,39897,73.09,73.95,69.84,72.4,72.4,7895600,0,1
3/24/2009,39896,74.85,75,72.31,72.63,72.63,7457900,0,1
3/23/2009,39895,71.36,75.61,70.7,75.58,75.58,8612400,0,1
3/20/2009,39892,70.39,70.89,69.08,69.96,69.96,8468100,0,1
3/19/2009,39891,71.4,71.91,69.24,70.1,70.1,8819100,0,1
3/18/2009,39890,70.98,73.91,70.13,71.25,71.25,10401700,0,1
3/17/2009,39889,67.37,71.705,67,71.35,71.35,11902800,0,1
3/16/2009,39888,68.65,69.295,66.68,66.98,66.98,9437300,0,1
3/13/2009,39885,69.66,69.74,67.53,68.63,68.63,8903400,0,1
3/12/2009,39884,68.35,69.8699,67.25,69.58,69.58,11348900,0,1
3/11/2009,39883,66.24,69.37,65.27,68.54,68.54,13881700,0,1
3/10/2009,39882,62.49,65.9,61.7801,65.71,65.71,15435700,0,1
3/9/2009,39881,62.2,64.03,60.15,60.49,60.49,13561400,0,1
3/6/2009,39878,65.2,65.5,59.82,61.69,61.69,15093800,0,1
3/5/2009,39877,64.08,65.8,63.6,64.77,64.77,11770300,0,1
3/4/2009,39876,62.8,65.79,62.4,64.81,64.81,11960900,0,1
3/3/2009,39875,62.75,63.29,61.3,61.7,61.7,9691600,0,1
3/2/2009,39874,63.94,65.52,61.51,61.99,61.99,10511900,0,1
2/27/2009,39871,61.265,65.08,60.94,64.79,64.79,11488300,0,1
2/26/2009,39870,64.12,64.73,62.34,62.34,62.34,7275300,0,1
2/25/2009,39869,64.9,65.75,62.82,63.71,63.71,9122100,0,1
2/24/2009,39868,61.99,66.1,61.89,65.6,65.6,10271400,0,1
2/23/2009,39867,64.16,64.91,61.52,61.71,61.71,7336000,0,1
2/20/2009,39864,61.07,64.15,60.84,63.86,63.86,9354500,0,1
2/19/2009,39863,62.84,64.18,61.67,61.95,61.95,6768900,0,1
2/18/2009,39862,62.2706,62.78,60.52,62.35,62.35,7366000,0,1
2/17/2009,39861,61.67,62.65,61.18,61.67,61.67,7126100,0,1
2/13/2009,39857,63.97,64.68,62.87,63.26,63.26,4130900,0,1
2/12/2009,39856,63.25,64.25,61.71,63.96,63.96,8095500,0,1
2/11/2009,39855,63.1,64.9,62.25,64.354,64.354,8347300,0,1
2/10/2009,39854,66.15,67.23,63.07,63.31,63.31,10700600,0,1
2/9/2009,39853,66.53,67.36,65.38,66.71,66.71,9437600,0,1
2/6/2009,39850,63.18,67,63.18,66.55,66.55,12044900,0,1
2/5/2009,39849,61.15,63.81,60.63,63.18,63.18,10169600,0,1
2/4/2009,39848,63.38,63.44,60.83,61.06,61.06,13726300,0,1
2/3/2009,39847,60.75,64.2,60,63.59,63.59,14694600,0,1
2/2/2009,39846,58.57,62,58.13,61.15,61.15,19324300,0,1
1/30/2009,39843,57.43,59.74,57.24,58.82,58.82,39783100,0,1
1/29/2009,39842,49.96,51.85,49.14,50,50,17966800,0,1
1/28/2009,39841,49.72,51.49,48.97,50.36,50.36,8056600,0,1
1/27/2009,39840,49.3,50.42,47.72,48.44,48.44,8738200,0,1
1/26/2009,39839,50.18,50.89,48.52,49.63,49.63,7155700,0,1
1/23/2009,39836,48.9,51.42,48.45,50.63,50.63,5793300,0,1
1/22/2009,39835,49.42,50.88,48.26,49.94,49.94,7133300,0,1
1/21/2009,39834,49.5,50.69,48.25,50.54,50.54,5829500,0,1
1/20/2009,39833,50.7,51.7,48.27,48.44,48.44,6767200,0,1
1/16/2009,39829,51.8,52.33,49.53,51.59,51.59,8258200,0,1
1/15/2009,39828,48.56,52.23,47.63,51.44,51.44,11617300,0,1
1/14/2009,39827,50.1,50.1,48.14,48.49,48.49,10442600,0,1
1/13/2009,39826,50.96,53.29,50.75,51.45,51.45,7883200,0,1
1/12/2009,39825,54.12,54.3,50.87,51.92,51.92,9556300,0,1
1/9/2009,39822,56.92,57,54.7,55.51,55.51,6684100,0,1
1/8/2009,39821,54.99,57.32,54.58,57.16,57.16,6577900,0,1
1/7/2009,39820,56.29,56.95,55.35,56.2,56.2,7942700,0,1
1/6/2009,39819,54.55,58.22,53.75,57.36,57.36,11080100,0,1
1/5/2009,39818,55.73,55.74,53.03,54.06,54.06,9509800,0,1
1/2/2009,39815,51.35,54.53,51.07,54.36,54.36,7296400,0,1
12/31/2008,39813,50.74,51.69,49.91,51.28,51.28,7792200,0,1
12/30/2008,39812,49.51,51.21,48.74,50.76,50.76,6601300,0,1
12/29/2008,39811,51.43,51.77,48.56,49.4,49.4,6507900,0,1
12/26/2008,39808,53.79,53.95,51.55,51.78,51.78,6847300,0,1
12/24/2008,39806,51.66,51.95,51.01,51.44,51.44,1645500,0,1
12/23/2008,39805,50.12,51.61,50.12,51.08,51.08,5845400,0,1
12/22/2008,39804,51.6,52.15,48.47,49.84,49.84,8925000,0,1
12/19/2008,39801,52.67,52.99,50.92,51.56,51.56,10963200,0,1
12/18/2008,39800,53,54.85,51.2,52.08,52.08,7518100,0,1
12/17/2008,39799,52.26,54.77,51.53,53.18,53.18,9183100,0,1
12/16/2008,39798,49.62,52.96,49.29,52.63,52.63,8862900,0,1
12/15/2008,39797,50.65,50.95,48.1481,48.85,48.85,7285400,0,1
12/12/2008,39794,47.52,51.38,47.52,51.25,51.25,8664800,0,1
12/11/2008,39793,49.33,50.49,48.17,48.25,48.25,7583600,0,1
12/10/2008,39792,51.46,51.5,48.34,49.7,49.7,7753800,0,1
12/9/2008,39791,49.81,54.48,49.7,51.25,51.25,13314800,0,1
12/8/2008,39790,49.15,52.14,47.36,51.41,51.41,10940700,0,1
12/5/2008,39787,45.89,48.49,43.3,48.26,48.26,14608800,0,1
12/4/2008,39786,45.94,50.5,45.75,47.32,47.32,19782300,0,1
12/3/2008,39785,40.16,45.88,40.05,45.21,45.21,15675600,0,1
12/2/2008,39784,41.39,41.71,38.82,41.19,41.19,8713700,0,1
12/1/2008,39783,42,43.26,40.38,40.47,40.47,11178900,0,1
11/28/2008,39780,44.03,44.1,42.22,42.7,42.7,3481000,0,1
11/26/2008,39778,40.87,44,40.29,43.96,43.96,13439700,0,1
11/25/2008,39777,42.09,42.89,39.61,42.19,42.19,13015000,0,1
11/24/2008,39776,38.79,43.44,38.7,42.5,42.5,14549700,0,1
11/21/2008,39773,36.39,39,35.72,37.87,37.87,15042700,0,1
11/20/2008,39772,35.29,39.72,34.68,35.03,35.03,18423900,0,1
11/19/2008,39771,37.97,39,35.75,35.84,35.84,12521100,0,1
11/18/2008,39770,39.73,40.66,36.08,38.44,38.44,15049200,0,1
11/17/2008,39769,39.91,41.26,39.07,39.69,39.69,10711800,0,1
11/14/2008,39766,43.61,44.5,41.5,41.75,41.75,11949700,0,1
11/13/2008,39765,41.4,45,38.48,44.93,44.93,16935300,0,1
11/12/2008,39764,43.99,45.44,40.9,41.56,41.56,14768600,0,1
11/11/2008,39763,47.1,48.06,44.81,46.3,46.3,9939200,0,1
11/10/2008,39762,49.98,50.68,46.86,48.46,48.46,8964900,0,1
11/7/2008,39759,47.76,49.79,47.01,49.21,49.21,7439600,0,1
11/6/2008,39758,49.8,51.04,46.3,47.22,47.22,15487800,0,1
11/5/2008,39757,57.47,58,51.62,51.98,51.98,11498400,0,1
11/4/2008,39756,57.16,58.73,55.22,58.45,58.45,7663800,0,1
11/3/2008,39755,56.35,57.25,55.02,55.77,55.77,7170100,0,1
10/31/2008,39752,56.01,57.25,55.01,57.24,57.24,8534600,0,1
10/30/2008,39751,58.76,59.89,55.08,56.71,56.71,11125700,0,1
10/29/2008,39750,55.53,59.79,54.52,56.89,56.89,15196300,0,1
10/28/2008,39749,51.5,56.3,49.07,56.04,56.04,14834700,0,1
10/27/2008,39748,49,52.59,48.43,49.58,49.58,11759200,0,1
10/24/2008,39745,44.75,52.32,44.5,48.96,48.96,19605900,0,1
10/23/2008,39744,43.37,50.91,43.31,50.32,50.32,32601900,0,1
10/22/2008,39743,50.05,52.47,47.9,49.99,49.99,19513200,0,1
10/21/2008,39742,51.86,52.95,49.92,50.23,50.23,8669600,0,1
10/20/2008,39741,52.17,53.1,49.906,52.97,52.97,8452100,0,1
10/17/2008,39738,48.83,62.33,48.41,50.65,50.65,12946400,0,1
10/16/2008,39737,46.4,50.7,43.39,50.29,50.29,22081100,0,1
10/15/2008,39736,54.46,54.69,48.35,48.72,48.72,16257600,0,1
10/14/2008,39735,63.5,64,54.8,55.86,55.86,17306600,0,1
10/13/2008,39734,58.96,62.21,57.37,62.02,62.02,11194800,0,1
10/10/2008,39731,52.99,59.7499,51.05,56.25,56.25,18021700,0,1
10/9/2008,39730,61.97,63.5,56,56,56,13930900,0,1
10/8/2008,39729,55.64,62.75,55.35,61.02,61.02,14324500,0,1
10/7/2008,39728,65.79,66.43,58.5,58.52,58.52,12756000,0,1
10/6/2008,39727,64.06,65.89,60.47,65.23,65.23,13385500,0,1
10/3/2008,39724,69.42,70.95,66.59,67,67,11228100,0,1
10/2/2008,39723,67.63,68.96,65.41,67.36,67.36,8726100,0,1
10/1/2008,39722,71.78,71.99,68.41,69.58,69.58,9622200,0,1
9/30/2008,39721,65.84,73.12,65.32,72.76,72.76,13046900,0,1
9/29/2008,39720,68.41,69.37,61.32,63.35,63.35,12004300,0,1
9/26/2008,39717,69.52,71.05,68.08,70.7,70.7,6747100,0,1
9/25/2008,39716,70.66,72.75,70.01,72.08,72.08,6073000,0,1
9/24/2008,39715,72.3,73.65,68.94,69.96,69.96,9372400,0,1
9/23/2008,39714,75.79,76.29,70.77,71.76,71.76,8594200,0,1
9/22/2008,39713,81.13,81.63,74.32,74.93,74.93,7037700,0,1
9/19/2008,39710,80.12,86.77,76.5,81,81,14772200,0,1
9/18/2008,39709,73.08,77.5,70.08,76.5,76.5,12397200,0,1
9/17/2008,39708,77.68,78.24,71.24,71.54,71.54,13165600,0,1
9/16/2008,39707,76.8,79.63,76.67,78.73,78.73,13092200,0,1
9/15/2008,39706,76.86,79.88,76.3,77.34,77.34,8980800,0,1
9/12/2008,39703,78.81,79.6,76.62,78.3,78.3,6480100,0,1
9/11/2008,39702,75.27,79.8,75.1,79.51,79.51,7813600,0,1
9/10/2008,39701,80.0125,80.22,76.15,76.74,76.74,9444700,0,1
9/9/2008,39700,80.76,81.96,78.9879,79.04,79.04,5821800,0,1
9/8/2008,39699,82.25,83.75,78.85,81.16,81.16,9490600,0,1
9/5/2008,39696,77.34,80.72,77.08,79.19,79.19,8069100,0,1
9/4/2008,39695,80.6,80.81,78.02,78.03,78.03,8316500,0,1
9/3/2008,39694,81.4,82,80.02,80.77,80.77,5742600,0,1
9/2/2008,39693,83.16,84.5,81.21,81.41,81.41,6000800,0,1
8/29/2008,39689,82.9,82.9,80.5,80.81,80.81,4728700,0,1
8/28/2008,39688,82.21,83.65,81.8,83.42,83.42,7834100,0,1
8/27/2008,39687,81.44,82.74,81,81.73,81.73,5627300,0,1
8/26/2008,39686,82.74,83.12,81.25,81.76,81.76,4374200,0,1
8/25/2008,39685,84.63,84.64,82.45,82.85,82.85,4356400,0,1
8/22/2008,39682,84.27,85.46,83.93,85.26,85.26,4677800,0,1
8/21/2008,39681,81.41,83.77,80.98,83.26,83.26,6157800,0,1
8/20/2008,39680,82,83.25,81.2,82.13,82.13,5950600,0,1
8/19/2008,39679,83.09,83.51,81.06,81.29,81.29,6630400,0,1
8/18/2008,39678,86.09,86.28,83.04,83.11,83.11,6547400,0,1
8/15/2008,39675,88.28,89.53,86.26,86.4,86.4,6871600,0,1
8/14/2008,39674,85.71,88.75,85.22,88.03,88.03,6901700,0,1
8/13/2008,39673,86.28,88.25,84.54,86.69,86.69,7208800,0,1
8/12/2008,39672,87.32,88.48,86.1,87.25,87.25,8026500,0,1
8/11/2008,39671,80.18,91.75,79.78,88.09,88.09,25070200,0,1
8/8/2008,39668,76.78,81.21,76.29,80.51,80.51,9162700,0,1
8/7/2008,39667,77.01,78.05,76,76.95,76.95,5444800,0,1
8/6/2008,39666,78.63,78.63,76.73,78.09,78.09,6406100,0,1
8/5/2008,39665,77,79.52,76.52,79.11,79.11,7794600,0,1
8/4/2008,39664,76,77.3,75.01,75.71,75.71,4498200,0,1
8/1/2008,39661,76.36,76.49,74.05,75.75,75.75,4774500,0,1
7/31/2008,39660,76.75,78.17,76.1,76.34,76.34,5300700,0,1
7/30/2008,39659,78.6,79.85,76.42,78.21,78.21,7567300,0,1
7/29/2008,39658,76.49,78.8,76.16,78.21,78.21,6770900,0,1
7/28/2008,39657,77.09,78.31,74.86,75.98,75.98,10480200,0,1
7/25/2008,39654,79.7,80.939,78.12,78.31,78.31,9150700,0,1
7/24/2008,39653,76.33,82.38,76.29,78.72,78.72,30996600,0,1
7/23/2008,39652,67.78,72.07,67.4646,70.54,70.54,17916200,0,1
7/22/2008,39651,67.21,69.14,65.88,67.97,67.97,8795800,0,1
7/21/2008,39650,69.16,69.8,66.3,68.48,68.48,6896900,0,1
7/18/2008,39647,69.89,70.84,68.4,69.12,69.12,8298000,0,1
7/17/2008,39646,71.2,72.38,67.7368,72.11,72.11,9597400,0,1
7/16/2008,39645,66.94,72.75,66.84,71.84,71.84,12038900,0,1
7/15/2008,39644,65.7,68.62,62.99,67.03,67.03,11342100,0,1
7/14/2008,39643,69.31,69.5,65.59,66.28,66.28,9021300,0,1
7/11/2008,39640,69.75,69.99,66.74,68.54,68.54,7930000,0,1
7/10/2008,39639,70.7,71.77,67.99,70.63,70.63,9941600,0,1
7/9/2008,39638,74.6,74.9,70.48,70.61,70.61,6912100,0,1
7/8/2008,39637,72.2,75.49,71.75,75.04,75.04,7916000,0,1
7/7/2008,39636,72.37,74.4,70.76,72.49,72.49,7355500,0,1
7/3/2008,39632,72.35,73.84,70.52,72,72,4248200,0,1
7/2/2008,39631,74.05,74.41,71.38,71.44,71.44,7044400,0,1
7/1/2008,39630,72.21,74.23,70.52,73.62,73.62,10292500,0,1
6/30/2008,39629,74.9,76.12,73.21,73.33,73.33,7104100,0,1
6/27/2008,39626,75.44,76.07,72.62,74.66,74.66,11840500,0,1
6/26/2008,39625,79,79.89,76,76.3,76.3,11310100,0,1
6/25/2008,39624,80.45,82.15,79.52,80.51,80.51,7393300,0,1
6/24/2008,39623,79.55,80.79,77.63,79.64,79.64,7140100,0,1
6/23/2008,39622,81.3,82.15,79.55,80.68,80.68,7425800,0,1
6/20/2008,39619,81.13,83.46,80.51,81.1,81.1,6588900,0,1
6/19/2008,39618,82.21,84.47,81.5,84.26,84.26,6717300,0,1
6/18/2008,39617,82,83.17,81.32,82.52,82.52,6846600,0,1
6/17/2008,39616,83.15,84.3,82.8,82.97,82.97,8802400,0,1
6/16/2008,39615,78.42,82.53,78.41,81.7,81.7,5754400,0,1
6/13/2008,39612,76.7,80,76.7,79.17,79.17,5974500,0,1
6/12/2008,39611,78.28,79.05,75.01,76.15,76.15,6204400,0,1
6/11/2008,39610,79.35,80,77.03,77.28,77.28,5874500,0,1
6/10/2008,39609,78.2,81.04,78.2,79.62,79.62,6065600,0,1
6/9/2008,39608,81.43,81.53,78.12,79.43,79.43,6537300,0,1
6/6/2008,39605,83.19,83.64,80.56,80.63,80.63,7843700,0,1
6/5/2008,39604,82,84.88,81.8,84.51,84.51,8938700,0,1
6/4/2008,39603,80.11,81.82,79.72,81.5,81.5,6458300,0,1
6/3/2008,39602,80.71,81.89,79.26,80.11,80.11,5870000,0,1
6/2/2008,39601,81.54,81.57,80.05,80.23,80.23,6215200,0,1
5/30/2008,39598,80.58,81.77,80.3,81.62,81.62,5270600,0,1
5/29/2008,39597,80.61,81.96,80.17,80.35,80.35,6857600,0,1
5/28/2008,39596,80.54,80.79,78.99,80.08,80.08,6700600,0,1
5/27/2008,39595,78.25,80.9,77.97,80.62,80.62,10108200,0,1
5/23/2008,39591,78.55,78.87,77.43,78.35,78.35,6331900,0,1
5/22/2008,39590,78.42,79.69,78,79.26,79.26,5390600,0,1
5/21/2008,39589,80.46,81.15,77.5,78.3,78.3,7070500,0,1
5/20/2008,39588,82.17,82.7,80.03,80.72,80.72,7912200,0,1
5/19/2008,39587,79,84.75,78.86,82.29,82.29,18684800,0,1
5/16/2008,39584,76.42,76.83,74.86,76.46,76.46,6206700,0,1
5/15/2008,39583,73.89,76.32,73.55,76.12,76.12,6917700,0,1
5/14/2008,39582,74.92,75.75,73.98,74.2,74.2,4589200,0,1
5/13/2008,39581,74.72,74.96,73.31,74.56,74.56,5020800,0,1
5/12/2008,39580,73.1,74.93,71.78,74.53,74.53,7215400,0,1
