date,open,high,low,close,volume
8/13/2010,2298.8101,2309.4299,2163.0701,2173.48,9723350000
8/6/2010,2283.3201,2305.0701,2253.9199,2288.47,9623140000
7/30/2010,2271.6201,2307.6001,2218.6101,2254.7,10541390000
7/23/2010,2185.8101,2269.47,2159.95,2269.47,10514210000
7/16/2010,2194.1201,2260.3301,2177.51,2179.05,10466210000
7/9/2010,2122.28,2196.95,2077.77,2196.45,7999170000
7/2/2010,2227.4299,2241.6399,2061.1399,2091.79,11314780000
6/25/2010,2341.1101,2341.1101,2205.9199,2223.48,11379310000
6/18/2010,2263.6599,2321.99,2242,2309.8,10036280000
6/11/2010,2226.6001,2243.6001,2139.46,2243.6001,11343270000
6/4/2010,2244.79,2307.47,2212.3,2219.1699,8949480000
5/28/2010,2220.6001,2278.3701,2140.53,2257.04,12747510000
5/21/2010,2352.77,2374.9099,2165.79,2229.04,14381040000
5/14/2010,2365.97,2434.29,2323.6299,2346.8501,12800810000
5/7/2010,2472.3201,2503,2185.75,2265.6399,17273760000
4/30/2010,2529.8501,2535.28,2456.6299,2461.1899,14021810000
4/23/2010,2477.8,2530.1499,2451.72,2530.1499,12414500000
4/16/2010,2455.3999,2517.8201,2445.26,2481.26,13771950000
4/9/2010,2409.48,2454.1201,2403.8799,2454.05,11980010000
4/1/2010,2403.77,2423.4299,2383.77,2402.5801,8824080000
3/26/2010,2360.3501,2432.25,2358,2395.1299,12422260000
3/19/2010,2361.9199,2400.0901,2345.99,2374.4099,11668280000
3/12/2010,2326.25,2376.28,2325.74,2367.6599,11842980000
3/5/2010,2247.3999,2327.03,2247.3301,2326.3501,12538220000
2/26/2010,2250.9199,2251.6799,2198.73,2238.26,11026970000
2/19/2010,2200.3799,2249.8,2189.1799,2243.8701,8419860000
2/12/2010,2140.1001,2184.5701,2125.1101,2183.53,10770080000
2/5/2010,2155.8101,2194.53,2100.1699,2141.1201,12618450000
1/29/2010,2220.29,2227.8899,2140.3401,2147.3501,12908710000
1/22/2010,2291.02,2320.3999,2200.3701,2205.29,10092600000
1/15/2010,2324.78,2326.28,2272.7,2287.99,11656500000
1/8/2010,2294.4099,2317.6001,2285.22,2317.1699,10968020000
12/31/2009,2290.04,2295.8,2269.1101,2269.1499,4960330000
12/24/2009,2224.04,2285.8899,2224.04,2285.6899,5748580000
12/18/2009,2202.3101,2220.46,2178.05,2211.6899,10564540000
12/11/2009,2191.3501,2202.8401,2155.96,2190.3101,9467790000
12/4/2009,2135.9299,2214.3899,2120.7,2194.3501,10513880000
11/27/2009,2168.95,2189.5,2113.99,2138.4399,6069260000
11/20/2009,2177.3101,2205.3201,2137.0601,2146.04,10153940000
11/13/2009,2128.46,2179.1899,2128.1499,2167.8799,9942320000
11/6/2009,2047.42,2117.6201,2024.27,2112.4399,10725730000
10/30/2009,2158.8101,2183.6101,2040.21,2045.11,12382050000
10/23/2009,2162.4099,2190.6399,2130.7,2154.47,11353850000
10/16/2009,2145.6299,2173.95,2128.3899,2156.8,10503050000
10/9/2009,2056.52,2139.6499,2049.04,2139.28,11094410000
10/2/2009,2101.9199,2141.3999,2040.73,2048.1101,11749940000
9/25/2009,2121.3401,2167.7,2085.3501,2090.9199,12553800000
9/18/2009,2066.1499,2140.6001,2065.8,2132.8601,12876460000
9/11/2009,2034.74,2088.9299,2023.03,2080.8999,9300490000
9/4/2009,2011.14,2034.78,1958.04,2018.78,10584710000
8/28/2009,2026.11,2059.48,1993.03,2028.77,10501630000
8/21/2009,1949.23,2021.86,1929.64,2020.9,9868970000
8/14/2009,1991.4399,2015.26,1962.08,1985.52,9908200000
8/7/2009,1998.35,2015.59,1967.6801,2000.25,11476660000
7/31/2009,1964.62,2009.8101,1946.95,1978.5,11137240000
7/24/2009,1896.99,1979.34,1890,1965.96,11812270000
7/17/2009,1761.03,1887.89,1736.95,1886.61,10249150000
7/10/2009,1783.5,1793.42,1727.05,1756.03,9991580000
7/2/2009,1842.09,1861.62,1795.95,1796.52,7920550000
6/26/2009,1809.53,1840.98,1753.78,1838.22,12839940000
6/19/2009,1837.9399,1838.33,1785.34,1827.47,11837830000
6/12/2009,1836.87,1879.92,1818.59,1858.8,10938640000
6/5/2009,1796.09,1865.95,1792.8,1849.42,12238410000
5/29/2009,1677.72,1774.33,1677.54,1774.33,8868150000
5/22/2009,1696.8199,1767.47,1677.77,1692.01,10187550000
5/15/2009,1713.65,1747.97,1664.1899,1680.14,11595130000
5/8/2009,1733.71,1773.13,1702.54,1739,14535270000
5/1/2009,1672.87,1753.61,1661.4,1719.2,11707060000
4/24/2009,1641.35,1702.87,1598.9301,1694.29,13152970000
4/17/2009,1641.61,1682.24,1599.11,1673.0699,10929840000
4/9/2009,1602.24,1652.54,1559.46,1652.54,7856140000
4/3/2009,1516.79,1623.34,1484.98,1621.87,11381170000
3/27/2009,1491.26,1587,1482.15,1545.2,11220020000
3/20/2009,1445.27,1509.0601,1402.48,1457.27,11655620000
3/13/2009,1284.84,1433.98,1265.52,1431.5,10980850000
3/6/2009,1356.13,1372,1268.54,1293.85,11446830000
2/27/2009,1452.58,1453.66,1372.42,1377.84,11358050000
2/20/2009,1489.12,1492.8199,1416.96,1441.23,8882120000
2/13/2009,1590.74,1598.5,1495.34,1534.36,11005200000
2/6/2009,1460.85,1594.26,1460.51,1591.71,11135250000
1/30/2009,1479.98,1568.33,1470.8101,1476.42,9708450000
1/23/2009,1520.76,1521.85,1434.08,1477.29,8606720000
1/16/2009,1573.45,1573.46,1456.72,1529.33,10392080000
1/9/2009,1621.48,1665.63,1569.87,1571.59,9849940000
1/2/2009,1529.54,1636.03,1493.45,1632.21,5520050000
12/26/2008,1562.17,1563.79,1503.66,1530.24,4044120000
12/19/2008,1544.16,1598.33,1491.36,1564.3199,10713980000
12/12/2008,1541.4399,1602.92,1478.03,1540.72,10380970000
12/5/2008,1496.09,1510.39,1398.0699,1509.3101,10399180000
11/28/2008,1409.72,1535.5699,1397.1899,1535.5699,7778730000
11/21/2008,1494.74,1526.96,1295.48,1384.35,12772580000
11/14/2008,1680.67,1680.67,1428.54,1516.85,10958150000
11/7/2008,1718.89,1785.84,1603.87,1647.4,10423750000
10/31/2008,1528.12,1742.54,1503.8101,1720.95,12692230000
10/24/2008,1735.13,1770.05,1493.79,1552.03,12479010000
10/17/2008,1734.6,1896.95,1565.72,1711.29,14160790000
10/10/2008,1898.63,1905.01,1542.45,1649.51,16630530000
10/3/2008,2147.1599,2152.6899,1947.1899,1947.39,11758900000
9/26/2008,2265.77,2266.45,2136.8501,2183.3401,9469040000
9/19/2008,2202.28,2318.4299,2070.22,2273.8999,16752980000
9/12/2008,2296.1799,2303.8899,2191.53,2261.27,11650510000
9/5/2008,2402.1101,2413.1101,2216.99,2255.8799,8666070000
8/29/2008,2399.73,2412.8401,2345.79,2367.52,8306310000
8/22/2008,2456.96,2456.96,2360.3899,2414.71,8023700000
8/15/2008,2407.55,2473.2,2402.53,2452.52,9898350000
8/8/2008,2309.75,2416.3999,2280.9299,2414.1001,10942390000
8/1/2008,2307.1899,2353.3899,2258.6201,2310.96,11114910000
7/25/2008,2290.75,2350.0901,2252.8401,2310.53,11644950000
7/18/2008,2262.8601,2320.77,2167.29,2282.78,12017890000
7/11/2008,2263.6899,2296.03,2203.25,2239.0801,11752990000
7/3/2008,2312.4199,2325.49,2227.8,2245.3799,8550260000
6/27/2008,2416.55,2421.25,2290.5901,2315.6299,11970500000
6/20/2008,2443.1299,2483.1899,2394.26,2406.0901,10565330000
6/13/2008,2483.22,2485,2388.49,2454.5,10614560000
6/6/2008,2514.8201,2549.9399,2460.5601,2474.5601,10721310000
5/30/2008,2450.52,2530.1599,2448.5801,2522.6599,7644910000
5/23/2008,2530.8201,2551.47,2430.3601,2444.6699,10093200000
5/16/2008,2454.6499,2537.4099,2446.3601,2528.8501,10256260000
5/9/2008,2475.3101,2496.6499,2429.03,2445.52,10164460000
5/2/2008,2422.6299,2499.1399,2406.3701,2476.99,10245380000
4/25/2008,2393.0701,2447.28,2361.6699,2422.9299,10017960000
4/18/2008,2287.02,2412.78,2266.29,2402.97,9610450000
4/11/2008,2386.6201,2390.04,2286.1899,2290.24,9348900000
4/4/2008,2265.1499,2391.9299,2260.5901,2370.98,9916200000
3/28/2008,2268.2,2346.78,2256.8701,2261.1799,10151410000
3/20/2008,2166.9399,2280.8999,2155.4199,2258.1101,9779740000
3/14/2008,2211.1399,2282.6101,2168.6699,2212.49,11670720000
3/7/2008,2271.26,2290.01,2186.9299,2212.49,11576210000
2/29/2008,2303.4099,2363.52,2264.97,2271.48,11070470000
2/22/2008,2348.98,2353.79,2265.3601,2303.3501,8848860000
2/15/2008,2310.75,2376.22,2294.4199,2321.8,10697590000
2/8/2008,2413.4199,2413.4199,2252.6499,2304.8501,12090470000
2/1/2008,2324.8501,2419.23,2306.6399,2413.3601,12686350000
1/25/2008,2221.2,2408.22,2202.54,2326.2,12339990000
1/18/2008,2470.8701,2483.1299,2323.29,2340.02,13698970000
1/11/2008,2514.1499,2527.4199,2407.3899,2439.9399,12983630000
1/4/2008,2663.78,2668.6101,2502.6799,2504.6499,8017750000
12/28/2007,2694.3501,2727.55,2661.79,2674.46,5684120000
12/21/2007,2623.23,2691.99,2553.99,2691.99,10160890000
12/14/2007,2710.73,2734.8201,2634.75,2635.74,10329790000
12/7/2007,2654.9099,2711.96,2613.8301,2706.1599,10124040000
11/30/2007,2599.8201,2696.24,2539.8101,2660.96,11433420000
11/23/2007,2622.4399,2633.8201,2542.7,2596.6001,7634440000
11/16/2007,2619.4099,2698.3501,2583,2637.24,12708940000
11/9/2007,2782.8,2825.47,2624.4299,2627.9399,13483530000
11/2/2007,2815.1599,2861.51,2773.8201,2810.3799,11625650000
10/26/2007,2705.8601,2810.3101,2698.1399,2804.1899,12371200000
10/19/2007,2809.1699,2811.6599,2725.1599,2725.1599,10750380000
10/12/2007,2777.72,2834,2757.76,2805.6799,9744840000
10/5/2007,2704.25,2784.9299,2704.25,2780.3201,9214010000
9/28/2007,2676.4199,2716.75,2656.3301,2701.5,9418810000
9/21/2007,2594.04,2683.02,2575.3601,2671.22,9694970000
9/14/2007,2581.78,2612.7,2536.9299,2602.1799,8656820000
9/7/2007,2596.3799,2644.45,2556.5901,2565.7,7486650000
8/31/2007,2570.4099,2603.1101,2500.55,2596.3601,7768100000
8/24/2007,2511.0701,2576.6899,2487.4399,2576.6899,8368320000
8/17/2007,2566.6001,2572.51,2386.6899,2505.03,12257440000
8/10/2007,2524.8701,2627.75,2491.96,2544.8899,15858500000
8/3/2007,2568.1399,2607.45,2511.1201,2511.25,12954510000
7/27/2007,2698.49,2705.03,2562.0601,2562.24,13077030000
7/20/2007,2703.3999,2724.74,2674.26,2687.6001,10680550000
7/13/2007,2668.99,2707.6399,2631.8899,2707,10034340000
7/6/2007,2617.3899,2667.97,2614.8401,2666.51,6234600000
6/29/2007,2590.5901,2626.5601,2560.45,2603.23,10251430000
6/22/2007,2631.3401,2634.6001,2583.24,2588.96,12185250000
6/15/2007,2569.6399,2630.51,2547.99,2626.71,10105770000
6/8/2007,2606.05,2619.75,2534.97,2573.54,10917830000
6/1/2007,2561.04,2626.3999,2551.6799,2613.9199,7787030000
5/25/2007,2560.9299,2600.9399,2531.28,2557.1899,9839780000
5/18/2007,2564.05,2568.9299,2519.3501,2558.45,10112080000
5/11/2007,2572.6399,2580.0601,2533.1201,2562.22,9617430000
5/4/2007,2558.05,2577.96,2510.5701,2572.1499,10856880000
4/27/2007,2525.77,2562.99,2509.26,2557.21,11277510000
4/20/2007,2500.55,2532.24,2490.3401,2526.3899,9924280000
4/13/2007,2478.02,2491.9399,2448.71,2491.9399,9247200000
4/5/2007,2425.3601,2471.3401,2409.04,2471.3401,7187300000
3/30/2007,2451.6001,2455.6299,2396.8301,2421.6399,9318860000
3/23/2007,2384.6599,2459.96,2381.55,2448.9299,9093410000
3/16/2007,2385.1399,2404.02,2331.5701,2372.6599,9850690000
3/9/2007,2368,2404.8,2340.3999,2387.55,10237400000
3/2/2007,2525.04,2525.98,2359.4399,2368,12633850000
2/23/2007,2491.75,2531.4199,2479.9199,2515.1001,8041220000
2/16/2007,2460.6299,2498.3701,2444.6799,2496.3101,9672320000
2/9/2007,2475.03,2496.52,2453.4399,2459.8201,10369900000
2/2/2007,2434.6399,2481.3799,2431.3101,2475.8799,9918520000
1/26/2007,2454.5,2470.51,2418.6101,2435.49,10373360000
1/19/2007,2504.5601,2508.9299,2435.6799,2451.3101,8907500000
1/12/2007,2435.25,2502.8201,2421.1299,2502.8201,10936070000
1/5/2007,2429.72,2460.51,2394.6599,2434.25,6599850000
12/29/2006,2398.22,2437.3799,2397.6799,2415.29,4883910000
12/22/2006,2462.4299,2470.95,2400.72,2401.1799,8686010000
12/15/2006,2437.3601,2470.02,2419.3201,2457.2,9737470000
12/8/2006,2420.9199,2459.51,2416.77,2437.3601,9725760000
12/1/2006,2454.1699,2454.6399,2390.1001,2413.21,9987080000
11/24/2006,2441.1599,2468.4199,2437.8401,2460.26,5612380000
11/17/2006,2389.52,2453.3501,2387.8799,2445.8601,9522280000
11/10/2006,2341.6599,2401.3301,2341.6599,2389.72,10117740000
11/3/2006,2347.21,2375.53,2316.8201,2330.79,9390710000
10/27/2006,2338.1499,2379.29,2330.6101,2350.6201,10389630000
10/20/2006,2359.1899,2368.1101,2324.4299,2342.3,10003080000
10/13/2006,2297.8201,2360.23,2292.29,2357.29,9185730000
10/6/2006,2257,2306.3501,2224.21,2299.99,9489810000
9/29/2006,2227.3701,2273.3,2212.02,2258.4299,9501480000
9/22/2006,2232.99,2261.47,2202.9299,2218.9299,9798710000
9/15/2006,2152.1201,2247.1599,2147.4399,2235.5901,9845270000
9/8/2006,2192.9399,2207.55,2149.3601,2165.79,6833950000
9/1/2006,2140.52,2198.5801,2139.5701,2193.1599,7560630000
8/25/2006,2151.9099,2162.6799,2122.6499,2140.29,7013990000
8/18/2006,2073.01,2168.1101,2067.6899,2163.95,9313350000
8/11/2006,2079.45,2097.76,2048.22,2057.71,8545520000
8/4/2006,2087.8601,2119.01,2052.75,2085.05,8651900000
7/28/2006,2030.49,2094.95,2030.49,2094.1399,9886280000
7/21/2006,2034.76,2086.0701,2012.78,2020.39,10104840000
7/14/2006,2135.96,2142.3601,2027.11,2037.35,9111810000
7/7/2006,2177.9099,2190.4399,2126.6399,2130.0601,5720130000
6/30/2006,2126.46,2183.48,2090.78,2172.0901,9396650000
6/23/2006,2136.6001,2152.5601,2103.77,2121.47,8367740000
6/16/2006,2137.47,2147.9099,2065.1101,2129.95,11202000000
6/9/2006,2212.3501,2219.4099,2100.4299,2135.0601,10439500000
6/2/2006,2202.5701,2233.8799,2164.74,2219.4099,7849840000
5/26/2006,2178.1499,2210.49,2135.8101,2210.3701,10568390000
5/19/2006,2234.01,2245.1799,2164.54,2193.8799,10878140000
5/12/2006,2342.4099,2352.5601,2243.3201,2243.78,10322040000
5/5/2006,2329.79,2344.3701,2295.03,2342.5701,10317490000
4/28/2006,2338.78,2361.8899,2315.1201,2322.5701,11469460000
4/21/2006,2325.5601,2375.54,2299.4199,2342.8601,10557860000
4/13/2006,2340.3899,2343.5901,2302.1899,2326.1101,6993220000
4/7/2006,2352.24,2375.45,2332.6699,2339.02,10206940000
3/31/2006,2312.47,2353.1399,2299.5601,2339.79,10235460000
3/24/2006,2311.9299,2332.95,2282.3799,2312.8201,10312260000
3/17/2006,2269.4399,2323.79,2263.6799,2306.48,10536180000
3/10/2006,2306.6599,2309.51,2239.54,2262.04,9814890000
3/3/2006,2291.48,2324.9199,2276.74,2302.6001,10503540000
2/24/2006,2283.52,2293.74,2256.75,2287.04,6909470000
2/17/2006,2252.04,2294.6299,2232.6799,2282.3601,9139460000
2/10/2006,2263.1201,2284.52,2235.4099,2261.8799,10407520000
2/3/2006,2306.24,2313.98,2255.99,2262.5801,10949090000
1/27/2006,2255.3101,2314.3601,2241.02,2304.23,10894680000
1/20/2006,2302.5601,2311.71,2245.2,2247.7,8635450000
1/13/2006,2306.1799,2332.9199,2303.1299,2317.04,10103770000
1/6/2006,2216.53,2306.72,2189.9099,2305.6201,8011250000
12/30/2005,2253.05,2259.6799,2200.51,2205.3201,4941440000
12/23/2005,2254.6399,2256.03,2213.52,2249.4199,7555730000
12/16/2005,2263.97,2271.8501,2247.3201,2252.48,9328580000
12/9/2005,2269.0701,2278.1599,2233.74,2256.73,8748580000
12/2/2005,2263.55,2273.6101,2230.1899,2273.3701,8957930000
11/25/2005,2226.6201,2269.3,2219.25,2263.01,5739580000
11/18/2005,2203.79,2234.3,2176.54,2227.0701,8595640000
11/11/2005,2174.25,2205.3601,2162.6499,2202.47,8207600000
11/4/2005,2094.3701,2172.6799,2094.3701,2169.4299,9992140000
10/28/2005,2089.51,2121.3601,2063.8101,2089.8799,8587750000
10/21/2005,2065.54,2096.4299,2042.03,2082.21,8188690000
10/14/2005,2091.6799,2093.23,2025.58,2064.8301,8578940000
10/7/2005,2152.7,2167,2069.04,2090.3501,9275760000
9/30/2005,2127.8999,2151.6899,2107.7,2151.6899,8277410000
9/23/2005,2157.3701,2162.1399,2093.0601,2116.8401,8519230000
9/16/2005,2176.47,2186.8301,2142.73,2160.3501,9160050000
9/9/2005,2147.3101,2177.23,2147.3101,2175.51,6079620000
9/2/2005,2112.4399,2157.3201,2112.25,2141.0701,7090510000
8/26/2005,2140.95,2156.1299,2118.04,2120.77,6980210000
8/19/2005,2153.71,2173.6599,2133.0801,2135.5601,7035840000
8/12/2005,2182.99,2185.9099,2144.6001,2156.8999,7842660000
8/5/2005,2191.49,2219.9099,2175.9099,2177.9099,8043260000
7/29/2005,2179.04,2201.3899,2165.9299,2184.8301,8222750000
7/22/2005,2151.8401,2193.1899,2144.78,2179.74,8592250000
7/15/2005,2115.98,2164.1799,2115.5701,2156.78,8375590000
7/8/2005,2052.1001,2113.9099,2050.3,2112.8799,6335520000
7/1/2005,2050.3,2076.1599,2039.6899,2057.3701,7580560000
6/24/2005,2081.05,2106.5701,2050.76,2053.27,8794510000
6/17/2005,2059.96,2098.53,2053.3899,2090.1101,8296950000
6/10/2005,2072.3601,2095.96,2052.96,2063,8042270000
6/3/2005,2073.9199,2097.8,2065.02,2071.4299,6742970000
5/27/2005,2045.6899,2076.8,2041.95,2075.73,7642880000
5/20/2005,1976.38,2046.42,1973.67,2046.42,8061980000
5/13/2005,1967.74,1990,1943.89,1976.78,8415100000
5/6/2005,1923.23,1973.5,1916.03,1967.35,8524710000
4/29/2005,1942.02,1958.58,1889.83,1921.65,8777560000
4/22/2005,1906.4301,1962.41,1904.27,1932.1899,9392360000
4/15/2005,2004.16,2007.24,1906.71,1908.15,9264490000
4/8/2005,1983.8101,2021.8199,1972.0699,1999.35,8213830000
4/1/2005,1998.76,2014.73,1968.58,1984.8101,8595730000
3/24/2005,2008.16,2017.66,1985.22,1991.0601,6856030000
3/18/2005,2043.64,2059.0701,1999.98,2007.79,9368300000
3/11/2005,2073.8999,2100.5701,2036.41,2041.6,9159290000
3/4/2005,2058.28,2084.1499,2038.77,2070.6101,9800860000
2/25/2005,2046.1801,2065.3999,2023,2065.3999,7737750000
2/18/2005,2076.75,2103.45,2056.2,2058.6201,9140920000
2/11/2005,2086.55,2095.6399,2039.72,2076.6599,9849960000
2/4/2005,2053.47,2086.72,2049.25,2086.6599,9598180000
1/28/2005,2040.13,2055.1299,2008.6801,2035.83,10447750000
1/21/2005,2081.8601,2106.1899,2032.88,2034.27,8476670000
1/14/2005,2087.6201,2111.4299,2066.79,2087.9099,10762650000
1/7/2005,2184.75,2191.6001,2076.6899,2088.6101,11625100000
12/31/2004,2168.8201,2185.5601,2147.5901,2175.4399,7339730000
12/23/2004,2142.21,2168.78,2124.22,2160.6201,7197850000
12/17/2004,2141.2,2171.27,2132.1899,2135.2,11456540000
12/10/2004,2145.4299,2161.3,2097.8601,2128.0701,11291620000
12/3/2004,2110.9099,2164.6299,2090.3501,2147.96,10817270000
11/26/2004,2066.3401,2110.3799,2052.8,2101.97,6261510000
11/19/2004,2082.5901,2112.1799,2070.6299,2070.6299,9961850000
11/12/2004,2038.22,2085.3401,2032.37,2085.3401,8924000000
11/5/2004,1975.48,2046.92,1969.3199,2038.9399,9057760000
10/29/2004,1911.08,1984.1801,1905.49,1974.99,8954070000
10/22/2004,1909.78,1957.48,1904.5,1915.14,8612760000
10/15/2004,1924.41,1948.01,1899.33,1911.5,7696900000
10/8/2004,1954.59,1971.04,1917.72,1919.97,8891350000
10/1/2004,1871.16,1942.23,1852.59,1942.2,7967970000
9/24/2004,1903.02,1925.85,1879.48,1879.48,7442290000
9/17/2004,1900.17,1919.21,1892.08,1910.09,7791710000
9/10/2004,1856,1895.78,1847.48,1894.3101,6033680000
9/3/2004,1855.78,1876.24,1819.62,1844.48,6186280000
8/27/2004,1843.79,1866.25,1828.51,1862.09,6041290000
8/20/2004,1759.58,1843.12,1759.58,1838.02,7014440000
8/13/2004,1782.35,1808.7,1750.8199,1757.22,7506620000
8/6/2004,1874.9301,1893.13,1775.5699,1776.89,7954760000
7/30/2004,1852.42,1896.3101,1829.0601,1887.36,8494510000
7/23/2004,1889.0601,1933.03,1846.55,1849.09,9175090000
7/16/2004,1936.17,1945.17,1882.9301,1883.15,8234800000
7/9/2004,1994.7,1995.4,1934.5699,1946.33,6867760000
7/2/2004,2038.98,2055.6499,1996.61,2006.66,7886310000
6/25/2004,1990.8199,2033.87,1964.53,2025.47,8485240000
6/18/2004,1987.75,2006.58,1963.48,1986.73,7430730000
6/10/2004,1991.67,2023.54,1988.89,1999.87,5815930000
6/4/2004,1978.52,1998.3199,1960.26,1978.62,5923420000
5/28/2004,1924.87,1991.87,1913.73,1986.74,7658160000
5/21/2004,1881.0601,1936.04,1865.4,1912.09,7716470000
5/14/2004,1904.73,1937.87,1878.77,1904.25,8513610000
5/7/2004,1928.72,1969.97,1917.96,1917.96,8764540000
4/30/2004,2052.25,2059.0801,1919.39,1920.15,10282510000
4/23/2004,1995.37,2051.75,1973.25,2049.77,9723710000
4/16/2004,2057.6399,2073.4199,1982.14,1995.74,9113230000
4/8/2004,2055.99,2079.1201,2038.74,2052.8799,7016500000
4/2/2004,1975.4301,2057.1699,1975.4301,2057.1699,9183180000
3/26/2004,1929.02,1976.76,1896.91,1960.02,9205300000
3/19/2004,1977.78,1980.3101,1927.6899,1940.47,8689140000
3/12/2004,2052.0701,2058.25,1943.89,1984.73,10208030000
3/5/2004,2036.92,2069.02,2020.29,2047.63,9229020000
2/27/2004,2044.41,2045.1,1991.05,2029.8199,9354510000
2/20/2004,2068.4199,2094.9199,2022.79,2037.9301,7379170000
2/13/2004,2069.29,2091.22,2049.76,2053.5601,9343520000
2/6/2004,2072.1299,2085.49,2012.79,2064.01,9839640000
1/30/2004,2120.5601,2153.8301,2041.0699,2066.1499,10985800000
1/23/2004,2149.03,2152.1201,2108.45,2123.8701,9603330000
1/16/2004,2093.54,2140.47,2080.29,2140.46,11619660000
1/9/2004,2020.78,2113.3301,2020.78,2086.9199,12097120000
1/2/2004,1976.9301,2022.37,1976.9301,2006.6801,6399970000
12/26/2003,1946.1899,1979.74,1941.62,1973.14,3778030000
12/19/2003,1978.77,1979.78,1901.66,1951.02,8686920000
12/12/2003,1937.48,1956.97,1887.46,1949,8608220000
12/5/2003,1972.97,2000.92,1935.58,1937.8199,9664520000
11/28/2003,1907.29,1963.0601,1907.29,1960.26,5855960000
11/21/2003,1919.01,1926,1878.0699,1893.88,8978510000
11/14/2003,1972.1,1977.79,1923.5,1930.26,8926740000
11/7/2003,1941.3101,1992.27,1938.22,1970.74,10288720000
10/31/2003,1876.03,1957.53,1873.62,1932.21,9555100000
10/24/2003,1913.79,1944.34,1841.62,1865.59,8878720000
10/17/2003,1924.0601,1966.87,1910.24,1912.36,8786230000
10/10/2003,1884.64,1936.9301,1876,1915.3101,8566410000
10/3/2003,1801.55,1891.62,1783.46,1880.5699,8971580000
9/26/2003,1881.42,1904.13,1792.0601,1792.0699,9671440000
9/19/2003,1857.12,1913.74,1843.79,1905.7,9052530000
9/12/2003,1863.88,1888.65,1819.42,1855.03,9716520000
9/5/2003,1817.92,1879.7,1804.3,1858.24,7945520000
8/29/2003,1763.78,1813.8199,1737.15,1810.45,6523120000
8/22/2003,1707.17,1812.49,1706.9301,1765.3199,8135130000
8/15/2003,1646.95,1705.33,1646.59,1702.01,5998340000
8/8/2003,1714.84,1723.27,1640.88,1644.03,8153430000
8/1/2003,1734.6801,1757.37,1713.21,1715.62,8095890000
7/25/2003,1706.15,1740.8,1675.1801,1730.7,8533230000
7/18/2003,1757.4301,1776.1,1688.8199,1708.5,9324940000
7/11/2003,1685.41,1758.1801,1685.41,1733.9301,9219170000
7/3/2003,1634.86,1683.77,1598.92,1663.46,6316200000
6/27/2003,1642.33,1653.74,1598.25,1625.26,7992870000
6/20/2003,1633.8,1686.1,1629.59,1644.72,9688100000
6/13/2003,1623,1661.12,1597.3199,1626.49,9184390000
6/6/2003,1612.1,1684.0601,1584.7,1627.42,12512810000
5/30/2003,1504.87,1599.92,1504.22,1595.91,8518570000
5/23/2003,1530.38,1536.04,1478.15,1510.09,8205560000
5/16/2003,1518.52,1552.98,1512.72,1538.53,9235540000
5/9/2003,1508.3101,1531.8199,1486.91,1520.15,9163660000
5/2/2003,1437.86,1504.22,1435.35,1502.88,8067560000
4/25/2003,1425.96,1468.08,1413.71,1434.54,7880770000
4/17/2003,1361.35,1425.5,1359.3199,1425.5,5665140000
4/11/2003,1425.23,1430.11,1351.1,1358.85,6613830000
4/4/2003,1351.61,1412.08,1336.61,1383.51,7430390000
3/28/2003,1390.04,1400.14,1367.89,1369.6,6979320000
3/21/2003,1329.95,1425.73,1326.28,1421.84,8721690000
3/14/2003,1295.46,1352.84,1253.22,1340.33,7305440000
3/7/2003,1344.21,1353.3101,1280.72,1305.29,6534260000
2/28/2003,1342.5,1343.09,1291.96,1337.52,6418010000
2/21/2003,1319.99,1352.0699,1316.04,1349.02,5146480000
2/14/2003,1286.51,1315.04,1261.79,1310.17,6369550000
2/7/2003,1324.74,1335.76,1278.54,1282.47,6440000000
1/31/2003,1329.8101,1363.3101,1303.64,1320.91,7355490000
1/24/2003,1380.4301,1393.67,1340.22,1342.14,5967790000
1/17/2003,1461.73,1467.35,1376.1801,1376.1899,7018850000
1/10/2003,1390.1899,1457.45,1390.09,1447.72,8118770000
1/3/2003,1349.4301,1389.4399,1327.1899,1387.08,4680480000
12/27/2002,1359.92,1392.58,1346.65,1348.3101,3334210000
12/20/2002,1367.74,1408.16,1346.1801,1363.05,7919220000
12/13/2002,1411.4,1411.6899,1362.42,1362.42,7170580000
12/6/2002,1507.9399,1521.4399,1391.1,1422.4399,8455270000
11/29/2002,1470.64,1497.4399,1441.12,1478.78,6456380000
11/22/2002,1422.54,1475.35,1367.76,1468.74,9559890000
11/15/2002,1355.1,1413.53,1319.0699,1411.14,8185550000
11/8/2002,1394.5699,1420.03,1354.28,1359.28,9628960000
11/1/2002,1345.72,1360.83,1279.1899,1360.7,8514680000
10/25/2002,1276.76,1331.33,1267.76,1331.13,8308730000
10/18/2002,1198.5,1288.08,1193.42,1287.86,8287810000
10/11/2002,1135.79,1220.12,1108.49,1210.47,8755900000
10/4/2002,1187.48,1222.72,1135.27,1139.9,8388810000
9/27/2002,1209.13,1239.62,1169.04,1199.16,7909610000
9/20/2002,1286.85,1298.5,1216.1899,1221.09,7485740000
9/13/2002,1286.75,1347.27,1270.59,1291.4,6222990000
9/6/2002,1302.67,1304.02,1251,1295.3,5728440000
8/30/2002,1387.2,1396.4,1295.79,1314.85,6570230000
8/23/2002,1362.29,1426.76,1359.14,1380.62,7414220000
8/16/2002,1293.88,1368.6899,1265.1899,1361.01,7286200000
