Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2010-08-20,1098.32,1102.31,1091.18,1304486376118.0,0.0
2010-08-19,1096.91,1111.41,1091.17,1302758359876.0,0.0
2010-08-18,1112.11,1118.64,1103.87,1320786058635.0,65542359.0
2010-08-17,1109.33,1118.81,1101.77,1316832039143.0,1202491847.0
2010-08-16,1095.7,1103.0,1083.84,1300517626039.0,0.0
2010-08-13,1093.01,1102.84,1092.98,1297160173447.0,0.0
2010-08-12,1101.21,1105.44,1087.93,1306065337981.0,42498425.0
2010-08-11,1110.68,1121.99,1106.04,1317968976604.0,60265155.0
2010-08-10,1142.77,1148.97,1134.66,1355929731075.0,3950192.0
2010-08-09,1161.21,1164.26,1153.36,1377883393862.0,46449959.0
2010-08-06,1156.05,1157.62,1140.03,1368322050433.0,32942802.0
2010-08-05,1157.9,1162.29,1151.44,1370503387173.0,20585334.0
2010-08-04,1165.8,1166.81,1151.57,1380162385032.0,878675129.0
2010-08-03,1159.04,1162.86,1152.53,1372156920009.0,0.0
2010-08-02,1163.71,1166.93,1150.18,1377659282694.0,0.0
2010-07-30,1141.97,1147.63,1127.76,1351929715203.0,0.0
2010-07-29,1146.24,1162.8,1135.05,1356976892079.0,0.0
2010-07-28,1157.4,1174.02,1153.84,1370173015493.0,0.0
2010-07-27,1173.01,1176.97,1166.62,1388654521165.0,0.0
2010-07-26,1171.49,1171.49,1157.3,1386847359862.0,0.0
2010-07-23,1162.8,1162.87,1142.23,1376775356053.0,0.0
2010-07-22,1153.99,1157.34,1138.62,1366361731036.0,0.0
2010-07-21,1124.65,1151.28,1122.36,1331620608927.0,0.0
2010-07-20,1139.61,1140.13,1102.29,1349338097401.0,0.0
2010-07-19,1125.02,1126.88,1108.03,1331848526587.0,0.0
2010-07-16,1114.14,1140.39,1113.68,1317998578242.0,0.0
2010-07-15,1145.73,1148.39,1128.09,1354642368665.0,0.0
2010-07-14,1146.61,1154.52,1138.95,1355684685765.0,0.0
2010-07-13,1139.49,1143.31,1123.4,1347258215243.0,1363366.0
2010-07-12,1123.79,1130.89,1116.02,1328692519148.0,288939021.0
2010-07-09,1116.93,1117.13,1106.11,1320535068873.0,0.0
2010-07-08,1109.06,1115.79,1096.06,1311232653315.0,0.0
2010-07-07,1105.0,1105.19,1069.7,1306430924344.0,0.0
2010-07-06,1066.49,1085.19,1057.22,1260349539913.0,0.0
2010-07-02,1058.46,1066.77,1048.8,1250858094638.0,0.0
2010-07-01,1061.03,1073.08,1040.49,1253872464114.0,0.0
2010-06-30,1063.76,1087.87,1060.95,1257020299639.0,0.0
2010-06-29,1079.21,1107.54,1072.08,1275248002909.0,1110684.0
2010-06-28,1126.28,1135.92,1117.66,1330865565224.0,2491863.0
2010-06-25,1124.26,1138.39,1119.42,1328451500497.0,0.0
2010-06-24,1127.85,1148.37,1124.81,1332696190535.0,0.0
2010-06-23,1148.16,1158.95,1139.44,1356688790186.0,1413660.0
2010-06-22,1156.28,1180.27,1155.05,1366381087000.0,0.0
2010-06-21,1164.79,1195.25,1158.91,1376439546769.0,0.0
2010-06-18,1179.01,1183.86,1173.06,1388852901115.0,0.0
2010-06-17,1176.53,1181.67,1165.33,1385944714046.0,0.0
2010-06-16,1172.09,1177.43,1160.45,1380503906702.0,0.0
2010-06-15,1167.08,1168.55,1136.74,1374576710323.0,8665344.0
2010-06-14,1129.51,1147.68,1128.67,1330320600477.0,0.0
2010-06-11,1129.94,1131.03,1103.47,1330833199025.0,2079297.0
2010-06-10,1113.78,1115.17,1094.52,1311803208358.0,17165301.0
2010-06-09,1084.92,1116.1,1081.5,1277688853711.0,510309.0
2010-06-08,1097.6,1105.77,1082.04,1292599697398.0,501072.0
2010-06-07,1102.61,1135.57,1100.43,1298517274943.0,0.0
2010-06-04,1130.71,1161.94,1125.4,1331607477964.0,0.0
2010-06-03,1171.18,1173.97,1155.74,1379271903851.0,0.0
2010-06-02,1157.38,1157.67,1128.89,1363012736242.0,35084560.0
2010-06-01,1131.4,1156.88,1129.81,1332326472597.0,0.0
2010-05-28,1140.39,1150.58,1131.02,1342873121216.0,0.0
2010-05-27,1146.85,1147.81,1129.63,1350459779634.0,3960267.0
2010-05-26,1102.18,1141.34,1097.72,1298873471533.0,61444096.0
2010-05-25,1113.8,1114.06,1078.17,1311410269337.0,0.0
2010-05-24,1117.89,1135.04,1117.25,1316201512111.0,94018539.0
2010-05-21,1122.47,1131.5,1091.83,1321584531664.0,0.0
2010-05-20,1114.25,1138.42,1111.41,1311775960302.0,0.0
2010-05-19,1159.64,1173.51,1144.51,1365191839507.0,60955232.0
2010-05-18,1169.05,1197.33,1163.18,1376233526880.0,1140159919.0
2010-05-17,1187.13,1190.9,1161.0,1397416917136.0,107271993.0
2010-05-14,1183.68,1194.18,1167.77,1393220636479.0,1300981.0
2010-05-13,1206.09,1230.48,1201.92,1419169701051.0,25810983.0
2010-05-12,1219.95,1221.21,1199.64,1435458343535.0,61922433.0
2010-05-11,1193.33,1211.82,1180.52,1404271384130.0,0.0
2010-05-10,1197.08,1197.08,1185.07,1408658971856.0,2182121.0
2010-05-07,1137.91,1169.63,1107.19,1339033250987.0,18713298.0
2010-05-06,1166.36,1211.15,1077.19,1372505900291.0,14869413.0
2010-05-05,1205.23,1213.93,1196.24,1418246934816.0,872373091.0
2010-05-04,1215.49,1238.74,1207.2,1430281854161.0,0.0
2010-05-03,1255.5,1259.86,1243.01,1478008522081.0,0.0
2010-04-30,1236.53,1264.92,1236.47,1455823054227.0,0.0
2010-04-29,1266.47,1267.6,1254.59,1490503819136.0,0.0
2010-04-28,1250.76,1256.35,1239.84,1472228172329.0,4954447.0
2010-04-27,1251.68,1276.95,1248.42,1473719845903.0,0.0
2010-04-26,1276.33,1283.76,1275.12,1502759466311.0,0.0
2010-04-23,1281.81,1283.22,1270.32,1509109622845.0,4074463.0
2010-04-22,1277.81,1279.65,1248.52,1503520696773.0,0.0
2010-04-21,1266.72,1272.08,1258.93,1490572632129.0,0.0
2010-04-20,1258.5,1260.27,1248.07,1481119375935.0,0.0
2010-04-19,1248.53,1253.06,1233.2,1469340977468.0,0.0
2010-04-16,1248.5,1264.24,1242.89,1469119085996.0,0.0
2010-04-15,1269.51,1270.45,1259.86,1493827099307.0,0.0
2010-04-14,1261.31,1262.04,1252.36,1484174152035.0,0.0
2010-04-13,1238.99,1240.38,1227.92,1457746091115.0,0.0
2010-04-12,1232.33,1235.64,1225.99,1449872315177.0,250561000.0
2010-04-09,1228.55,1229.22,1215.49,1445385239128.0,0.0
2010-04-08,1216.45,1218.93,1204.71,1431509318224.0,0.0
2010-04-07,1213.82,1219.7,1207.27,1428344501021.0,0.0
2010-04-06,1214.63,1219.04,1203.8,1429285239701.0,0.0
2010-04-05,1212.56,1213.03,1198.67,1426877264363.0,0.0
2010-04-01,1198.55,1212.52,1187.05,1410325201643.0,831795.0
2010-03-31,1197.83,1206.71,1196.09,1408112694670.0,0.0
2010-03-30,1204.35,1207.08,1195.02,1415541319391.0,1104560.0
2010-03-29,1198.37,1204.32,1195.74,1408505557410.0,2489853.0
2010-03-26,1195.93,1205.65,1189.76,1405755253592.0,28071125.0
2010-03-25,1198.93,1217.43,1198.66,1409256479602.0,0.0
2010-03-24,1198.94,1202.42,1196.29,1408961267441.0,0.0
2010-03-23,1204.75,1205.74,1190.78,1415686203006.0,3898802.0
2010-03-22,1192.5,1197.4,1174.69,1401364795469.0,0.0
2010-03-19,1182.26,1194.71,1176.12,1390081314543.0,8601821.0
2010-03-18,1192.91,1195.0,1188.27,1402655205853.0,0.0
2010-03-17,1193.75,1201.46,1188.17,1403649505163.0,500716.0
2010-03-16,1186.13,1187.61,1175.51,1394508222616.0,0.0
2010-03-15,1176.6,1180.61,1168.04,1383228478552.0,0.0
2010-03-12,1183.23,1187.85,1177.92,1390659675232.0,781043.0
2010-03-11,1182.69,1182.69,1172.13,1389578305670.0,1871368.0
2010-03-10,1178.61,1180.18,1167.34,1384762868558.0,14982611.0
2010-03-09,1166.31,1174.52,1155.76,1370259362005.0,0.0
2010-03-08,1159.52,1162.89,1158.66,1362254543411.0,0.0
2010-03-05,1158.83,1160.66,1147.15,1361422555177.0,1412852.0
2010-03-04,1141.62,1142.42,1129.93,1341186235522.0,0.0
2010-03-03,1134.59,1141.66,1131.55,1332910554340.0,0.0
2010-03-02,1136.13,1147.7,1132.32,1334711373996.0,0.0
2010-03-01,1139.25,1139.55,1123.6,1338373954599.0,0.0
2010-02-26,1118.77,1122.67,1111.44,1314311526410.0,0.0
2010-02-25,1117.3,1119.23,1095.48,1312556353004.0,47165540.0
2010-02-24,1118.75,1123.3,1111.77,1314238561887.0,14143402.0
2010-02-23,1106.13,1123.12,1100.31,1299405139749.0,0.0
2010-02-22,1123.82,1129.64,1120.6,1320019799969.0,80022840.0
2010-02-19,1123.91,1128.85,1118.71,1320075291557.0,0.0
2010-02-18,1127.99,1129.3,1113.85,1324886999364.0,2049092.0
2010-02-17,1118.68,1121.31,1112.78,1313935169959.0,97988761.0
2010-02-16,1114.77,1115.69,1101.45,1309318929507.0,1216890548.0
2010-02-12,1096.73,1100.62,1079.22,1288140252005.0,0.0
2010-02-11,1094.52,1098.31,1073.17,1285549864266.0,65464190.0
2010-02-10,1080.85,1087.57,1073.01,1268657467178.0,63725575.0
2010-02-09,1082.25,1091.48,1073.01,1270259002179.0,0.0
2010-02-08,1070.04,1085.65,1069.22,1255937963763.0,61247623.0
2010-02-05,1076.69,1078.72,1056.27,1263735824397.0,14722215.0
2010-02-04,1062.94,1090.81,1062.94,1247601367567.0,0.0
2010-02-03,1097.99,1100.51,1085.73,1288743436722.0,869715000.0
2010-02-02,1092.73,1095.2,1078.57,1283024752120.0,0.0
2010-02-01,1084.01,1084.01,1073.07,1272766855114.0,0.0
2010-01-29,1068.54,1110.57,1061.34,1254604105677.0,0.0
2010-01-28,1097.61,1125.28,1090.6,1289184972628.0,0.0
2010-01-27,1123.32,1127.0,1104.84,1319483556944.0,0.0
2010-01-26,1116.47,1132.04,1109.26,1318690890142.0,0.0
2010-01-25,1115.72,1123.59,1109.8,1317659245606.0,0.0
2010-01-22,1108.05,1148.02,1105.28,1308574547207.0,0.0
2010-01-21,1154.14,1176.67,1148.27,1363013414877.0,0.0
2010-01-20,1166.09,1173.16,1152.98,1377087593288.0,0.0
2010-01-19,1180.21,1181.2,1163.52,1393564041013.0,0.0
2010-01-15,1162.05,1183.76,1159.41,1372126106830.0,0.0
2010-01-14,1180.1,1183.52,1170.51,1393431002033.0,250658400.0
2010-01-13,1170.91,1174.23,1150.8,1382603814095.0,0.0
2010-01-12,1157.65,1166.73,1152.63,1366946509692.0,0.0
2010-01-11,1173.28,1183.7,1166.67,1385397691499.0,0.0
2010-01-08,1178.51,1179.19,1163.86,1391576146064.0,0.0
2010-01-07,1168.17,1176.8,1163.76,1379367135473.0,15946940.0
2010-01-06,1178.3,1191.26,1174.76,1391324217631.0,0.0
2010-01-05,1188.52,1191.18,1180.13,1403104746300.0,0.0
2010-01-04,1187.99,1190.88,1182.02,1402472913016.0,0.0
2009-12-31,1168.26,1182.48,1168.26,1379184488540.0,0.0
2009-12-30,1180.1,1180.95,1173.34,1384061208702.0,1100353.0
2009-12-29,1176.42,1181.61,1174.69,1379737615108.0,2492425.0
2009-12-28,1178.63,1183.34,1171.37,1382319129067.0,0.0
2009-12-24,1176.07,1176.19,1164.8,1379317720342.0,0.0
2009-12-23,1162.07,1163.09,1153.27,1362986111185.0,0.0
2009-12-22,1151.79,1153.3,1146.91,1350917042502.0,15595208.0
2009-12-21,1144.34,1148.61,1138.0,1342534722378.0,8592974.0
2009-12-18,1131.75,1133.58,1120.13,1328119164458.0,0.0
2009-12-17,1109.76,1120.52,1109.55,1302274653463.0,3788198.0
2009-12-16,1124.29,1130.52,1122.31,1319327771599.0,0.0
2009-12-15,1117.72,1127.37,1115.23,1311846570589.0,0.0
2009-12-14,1122.97,1123.79,1112.71,1317991630220.0,0.0
2009-12-11,1109.58,1119.17,1104.63,1303392224753.0,1868044.0
2009-12-10,1112.58,1118.86,1111.86,1306897952652.0,0.0
2009-12-09,1109.12,1109.97,1092.3,1302801247702.0,429007.0
2009-12-08,1099.33,1107.49,1093.08,1291266559240.0,0.0
2009-12-07,1107.46,1115.56,1104.22,1300807854527.0,14862251.0
2009-12-04,1113.53,1125.98,1100.49,1307894930796.0,0.0
2009-12-03,1104.38,1116.01,1103.79,1297154816499.0,0.0
2009-12-02,1105.71,1114.98,1102.46,1298714445728.0,9958015.0
2009-12-01,1103.89,1108.34,1097.79,1296574293967.0,0.0
2009-11-30,1087.7,1088.91,1075.7,1277629534249.0,0.0
2009-11-27,1085.58,1092.7,1073.0,1275125757866.0,2364480.0
2009-11-25,1104.94,1106.55,1101.88,1297761886768.0,665343.0
2009-11-24,1102.01,1106.46,1096.06,1294311918256.0,5822678.0
2009-11-23,1107.42,1111.6,1100.48,1300611899866.0,0.0
2009-11-20,1089.32,1091.6,1085.04,1279095298025.0,0.0
2009-11-19,1097.12,1108.66,1091.33,1288253885052.0,0.0
2009-11-18,1119.73,1122.64,1112.45,1313655210990.0,63100868.0
2009-11-17,1124.9,1124.9,1115.16,1319594253478.0,1160407081.0
2009-11-16,1119.93,1122.76,1109.26,1313598840349.0,62203419.0
2009-11-13,1105.78,1107.67,1094.16,1297004147465.0,20951986.0
2009-11-12,1094.56,1108.58,1092.81,1282394156354.0,25600210.0
2009-11-11,1099.03,1105.09,1093.52,1287664702746.0,0.0
2009-11-10,1091.86,1097.3,1086.51,1279042102623.0,57288063.0
2009-11-09,1091.43,1091.57,1073.61,1278553273482.0,79982081.0
2009-11-06,1064.92,1069.03,1054.41,1247497168849.0,31568759.0
2009-11-05,1062.4,1067.42,1049.42,1244508176168.0,3950192.0
2009-11-04,1042.08,1054.36,1037.9,1220705462606.0,785760548.0
2009-11-03,1034.25,1034.25,1023.96,1211534161237.0,0.0
2009-11-02,1038.46,1047.59,1026.6,1216404690030.0,44162234.0
2009-10-30,1037.39,1062.83,1034.41,1215149299610.0,0.0
2009-10-29,1063.38,1065.39,1049.67,1245593608150.0,0.0
2009-10-28,1045.31,1072.64,1042.98,1224416270836.0,0.0
2009-10-27,1073.74,1090.99,1070.04,1257745151094.0,0.0
2009-10-26,1088.68,1106.63,1083.73,1268398602266.0,0.0
2009-10-23,1087.61,1110.71,1084.57,1268803894824.0,0.0
2009-10-22,1086.49,1087.38,1071.21,1267488206990.0,0.0
2009-10-21,1080.72,1097.08,1078.39,1260705958290.0,0.0
2009-10-20,1079.47,1086.04,1070.42,1259243156769.0,0.0
2009-10-19,1078.01,1079.2,1063.92,1257537531941.0,0.0
2009-10-16,1068.34,1072.72,1061.23,1246321001122.0,0.0
2009-10-15,1073.03,1073.03,1066.36,1251782769496.0,0.0
2009-10-14,1072.63,1076.14,1068.19,1251292897941.0,0.0
2009-10-13,1059.84,1064.0,1053.2,1236697415120.0,20902545.0
2009-10-12,1057.36,1063.61,1051.09,1233798422759.0,0.0
2009-10-09,1053.31,1054.65,1043.0,1229073980130.0,250754939.0
2009-10-08,1045.25,1053.26,1038.98,1219638059610.0,0.0
2009-10-07,1038.57,1038.57,1029.09,1211849708220.0,0.0
2009-10-06,1034.18,1034.98,1019.72,1206727352585.0,0.0
2009-10-05,1013.49,1017.17,1003.99,1182582173439.0,0.0
2009-10-02,1007.06,1014.38,998.65,1175764653076.0,0.0
2009-10-01,1006.14,1033.44,1006.05,1174709368292.0,0.0
2009-09-30,1039.21,1046.34,1022.02,1213311449024.0,0.0
2009-09-29,1037.11,1047.73,1034.53,1210335410712.0,1090338.0
2009-09-28,1042.87,1049.36,1029.16,1217060120724.0,2492176.0
2009-09-25,1024.64,1035.1,1023.0,1195771741595.0,0.0
2009-09-24,1033.86,1049.15,1027.79,1206526477853.0,0.0
2009-09-23,1041.85,1060.23,1040.52,1215848111492.0,8569113.0
2009-09-22,1040.96,1043.64,1035.84,1217099503270.0,0.0
2009-09-21,1035.32,1038.28,1027.97,1210493362611.0,0.0
2009-09-18,1035.61,1040.62,1031.9,1207289863872.0,0.0
2009-09-17,1033.34,1039.7,1030.11,1204647322419.0,0.0
2009-09-16,1036.4,1037.23,1025.17,1208104984279.0,735187.0
2009-09-15,1026.84,1028.27,1019.25,1196958693338.0,0.0
2009-09-14,1019.93,1020.3,1010.49,1188915024662.0,0.0
2009-09-11,1017.11,1023.49,1013.41,1185616123825.0,1868335.0
2009-09-10,1020.47,1020.49,1008.21,1189535686323.0,14797276.0
2009-09-09,1008.85,1012.74,997.19,1175992797525.0,428897.0
2009-09-08,1000.57,1000.85,992.6,1166355459931.0,0.0
2009-09-04,990.95,992.54,972.23,1155169505559.0,0.0
2009-09-03,971.38,971.76,959.51,1132354121540.0,0.0
2009-09-02,964.6,974.17,963.3,1124458689989.0,4719667.0
2009-09-01,968.63,999.87,965.38,1129150880950.0,0.0
2009-08-31,988.01,989.76,981.1,1151740653555.0,0.0
2009-08-28,996.55,1016.82,992.11,1161691378108.0,2305371.0
2009-08-27,991.11,991.93,972.5,1155336738908.0,20611173.0
2009-08-26,986.16,991.69,980.97,1149529352949.0,5153326.0
2009-08-25,986.89,993.72,983.67,1150344865074.0,0.0
2009-08-24,984.06,991.96,980.92,1147021886288.0,0.0
2009-08-21,982.41,982.6,966.26,1145112072952.0,0.0
2009-08-20,966.47,968.02,957.33,1126532832221.0,0.0
2009-08-19,958.33,960.7,942.17,1117003616511.0,62979733.0
2009-08-18,954.97,956.4,943.09,1112993924376.0,1218955179.0
2009-08-17,939.52,950.88,938.54,1094945157615.0,0.0
2009-08-14,966.85,974.47,959.45,1126766486850.0,0.0
2009-08-13,975.79,976.29,962.79,1137066189743.0,25482882.0
2009-08-12,965.4,974.23,948.71,1124954937240.0,57256354.0
2009-08-11,948.01,957.09,945.75,1104615836253.0,79760906.0
2009-08-10,957.12,961.86,951.36,1115159331609.0,2288303.0
2009-08-07,959.94,966.85,955.55,1122356181901.0,14666779.0
2009-08-06,951.24,968.44,947.93,1108301269213.0,35424752.0
2009-08-05,961.59,973.77,957.0,1120370824282.0,783946206.0
2009-08-04,969.51,970.7,963.09,1129928117303.0,3944143.0
2009-08-03,970.36,971.51,961.48,1130913778351.0,38375161.0
2009-07-31,957.41,969.23,956.95,1115971546167.0,0.0
2009-07-30,961.01,977.51,959.18,1120166580375.0,0.0
2009-07-29,958.06,959.27,948.08,1116712608326.0,0.0
2009-07-28,960.97,962.94,945.43,1120234322649.0,0.0
2009-07-27,956.22,960.27,945.79,1114808051535.0,0.0
2009-07-24,959.84,960.35,941.54,1119031542549.0,0.0
2009-07-23,972.28,977.02,950.69,1135679738280.0,0.0
2009-07-22,953.51,956.12,942.53,1113757856363.0,0.0
2009-07-21,944.0,944.04,932.06,1103102677618.0,0.0
2009-07-20,940.41,941.29,932.01,1098919828497.0,0.0
2009-07-17,933.97,933.97,923.41,1091399711535.0,0.0
2009-07-16,930.21,931.14,912.64,1087858774920.0,681301.0
2009-07-15,917.37,917.37,898.13,1072836877805.0,0.0
2009-07-14,880.47,881.07,871.04,1029689158942.0,0.0
2009-07-13,878.55,878.55,849.3,1027444878551.0,274000500.0
2009-07-10,857.91,861.38,849.12,1003293139072.0,0.0
2009-07-09,852.8,858.23,849.41,997409151666.0,4656657.0
2009-07-08,847.96,852.66,835.39,991757128485.0,0.0
2009-07-07,847.33,871.12,846.27,991035378828.0,0.0
2009-07-06,869.08,872.93,859.22,1016478940862.0,0.0
2009-07-02,876.1,886.55,873.79,1024683605943.0,0.0
2009-07-01,897.77,906.16,895.9,1049598212053.0,0.0
2009-06-30,889.38,900.19,883.32,1039792779007.0,0.0
2009-06-29,891.77,898.14,886.53,1042582316991.0,1069692.0
2009-06-26,886.48,888.12,878.78,1036421806254.0,2490575.0
2009-06-25,885.0,885.36,861.81,1034569125214.0,0.0
2009-06-24,868.93,875.94,861.38,1015783456059.0,1400655.0
2009-06-23,851.5,857.66,846.63,995039469149.0,0.0
2009-06-22,854.55,878.08,854.12,998599600722.0,0.0
2009-06-19,882.81,887.36,876.43,1030996087253.0,0.0
2009-06-18,867.04,875.6,865.32,1012495643217.0,0.0
2009-06-17,871.26,878.09,858.28,1017372561485.0,0.0
2009-06-16,865.55,883.57,865.33,1010702616056.0,0.0
2009-06-15,873.79,881.8,864.66,1020329391923.0,0.0
2009-06-12,887.08,887.08,873.85,1035858280840.0,0.0
2009-06-11,887.06,896.3,884.0,1035849150593.0,1856776.0
2009-06-10,884.02,888.33,871.08,1032294932683.0,8940029.0
2009-06-09,884.16,889.49,875.69,1032460510079.0,0.0
2009-06-08,873.85,880.76,860.65,1020415472559.0,1817749.0
2009-06-05,877.93,886.09,871.74,1025170885598.0,0.0
2009-06-04,875.8,876.49,864.36,1022675634408.0,384360.0
2009-06-03,862.75,863.73,851.46,1007447031756.0,27250375.0
2009-06-02,864.48,875.84,857.89,1009461048243.0,0.0
2009-06-01,866.41,868.93,846.36,1011696332627.0,0.0
2009-05-29,839.16,839.16,823.81,979877191007.0,769155.0
2009-05-28,827.57,829.6,808.74,966398088968.0,0.0
2009-05-27,816.0,832.52,814.47,952906407645.0,21427223.0
2009-05-26,817.9,818.69,785.31,955123553812.0,4381988.0
2009-05-22,790.3,800.75,783.54,922887937609.0,0.0
2009-05-21,792.48,804.08,783.91,925462460596.0,735187.0
2009-05-20,805.69,824.35,802.92,940883386535.0,60824549.0
2009-05-19,809.44,817.53,799.07,945837874224.0,1217515285.0
2009-05-18,806.26,806.26,787.45,942074088477.0,595184.0
2009-05-15,785.8,796.78,783.26,918163899497.0,0.0
2009-05-14,786.34,791.61,775.3,918778168787.0,0.0
2009-05-13,771.63,786.71,771.62,901576795541.0,78345573.0
2009-05-12,790.23,802.66,781.69,923155844137.0,87975747.0
2009-05-11,797.25,806.39,782.34,931355518509.0,40663440.0
2009-05-08,795.95,804.53,785.06,929802089439.0,14602551.0
2009-05-07,795.56,824.15,788.59,929343496357.0,18602855.0
2009-05-06,821.74,828.99,809.33,959920138040.0,0.0
2009-05-05,821.59,826.6,812.88,959760734350.0,778680000.0
2009-05-04,828.93,829.04,814.06,968322490557.0,0.0
2009-05-01,811.34,813.21,801.16,947777673094.0,0.0
2009-04-30,808.59,824.5,803.71,944552842639.0,0.0
2009-04-29,800.4,808.19,790.89,934995493919.0,3701325.0
2009-04-28,786.83,795.37,783.56,919134438223.0,0.0
2009-04-27,795.06,807.37,790.97,928743987289.0,0.0
2009-04-24,804.95,809.55,783.5,940302436598.0,16706137.0
2009-04-23,781.61,782.94,768.22,913037099151.0,0.0
2009-04-22,779.01,795.32,765.5,910619853440.0,0.0
2009-04-21,774.83,776.99,757.24,905731038605.0,0.0
2009-04-20,760.75,772.57,758.4,889281008403.0,0.0
2009-04-17,786.46,790.5,777.49,919323046312.0,0.0
2009-04-16,788.18,790.89,765.82,921305358426.0,0.0
2009-04-15,762.08,762.83,748.13,890823031305.0,0.0
2009-04-14,769.48,778.74,761.8,899471806194.0,680161.0
2009-04-13,778.21,782.77,768.02,909681834114.0,0.0
2009-04-09,778.84,779.63,764.4,910458631899.0,0.0
2009-04-08,752.65,759.07,742.69,879841084817.0,0.0
2009-04-07,740.18,751.37,736.67,865255910775.0,0.0
2009-04-06,758.85,758.85,742.81,886636374039.0,252693210.0
2009-04-03,763.48,763.74,746.5,892091985927.0,2820114.0
2009-04-02,753.77,768.62,745.54,880807417454.0,0.0
2009-04-01,734.52,735.43,706.16,858317643685.0,0.0
2009-03-31,716.86,730.86,709.98,837680504154.0,0.0
2009-03-30,701.55,708.16,692.16,819780858155.0,32517528.0
2009-03-27,722.51,733.18,720.93,843497393173.0,2490473.0
2009-03-26,744.66,744.66,724.05,869479910700.0,0.0
2009-03-25,715.13,730.53,699.24,834993495118.0,0.0
2009-03-24,713.29,725.52,712.13,833569064140.0,0.0
2009-03-23,728.08,728.08,695.21,850858127827.0,0.0
2009-03-20,684.21,706.74,678.53,802108222904.0,0.0
2009-03-19,696.88,705.11,693.11,816972197603.0,0.0
2009-03-18,690.77,699.51,673.53,809823118667.0,420489.0
2009-03-17,676.32,676.32,649.65,792887796964.0,0.0
2009-03-16,649.13,671.96,647.89,761749379330.0,0.0
2009-03-13,665.26,668.87,655.29,780671272908.0,0.0
2009-03-12,666.45,667.2,641.56,782073521319.0,0.0
2009-03-11,649.53,654.12,632.1,762189118836.0,0.0
2009-03-10,634.85,634.85,596.54,744973474887.0,735187.0
2009-03-09,587.3,613.74,585.69,689186215208.0,8511233.0
2009-03-06,601.29,614.26,588.51,705581976295.0,1400627.0
2009-03-05,602.42,624.12,602.42,706922679078.0,767796.0
2009-03-04,624.82,632.81,617.94,733205085622.0,0.0
2009-03-03,612.9,625.6,607.71,719205523580.0,0.0
2009-03-02,611.75,635.65,610.99,717858124218.0,0.0
2009-02-27,632.2,643.01,626.37,741852839555.0,0.0
2009-02-26,634.53,658.3,634.53,744590711404.0,25328873.0
2009-02-25,647.55,660.41,632.99,759868493808.0,10972127.0
2009-02-24,648.1,650.81,627.89,760508367582.0,0.0
2009-02-23,626.29,658.75,625.1,734918914624.0,0.0
2009-02-20,654.52,660.76,643.15,768083466061.0,0.0
2009-02-19,652.55,676.01,651.57,765768783196.0,2042081.0
2009-02-18,671.12,681.47,662.61,787540995288.0,65246974.0
2009-02-17,667.6,680.8,666.85,783242624343.0,1156424453.0
2009-02-13,701.46,709.12,697.5,822952658094.0,0.0
2009-02-12,702.39,702.88,680.05,824044211451.0,39563844.0
2009-02-11,697.65,704.07,687.93,818482081378.0,118638732.0
2009-02-10,694.39,730.17,691.89,814497289269.0,84418109.0
2009-02-09,725.8,727.95,716.87,851345794849.0,2404307.0
2009-02-06,723.09,725.48,700.71,848161458396.0,29608090.0
2009-02-05,700.19,703.79,671.39,821297267263.0,0.0
2009-02-04,682.56,699.91,677.94,801692590034.0,793329602.0
2009-02-03,678.11,679.79,655.98,796457202014.0,0.0
2009-02-02,666.62,671.74,646.34,782971463582.0,38346485.0
2009-01-30,654.18,678.79,653.15,768351707504.0,0.0
2009-01-29,672.33,684.43,670.08,789672269856.0,0.0
2009-01-28,691.82,698.48,678.86,812800790771.0,0.0
2009-01-27,668.97,674.02,659.73,785956713953.0,0.0
2009-01-26,659.17,668.86,650.51,774439478463.0,0.0
2009-01-23,650.41,660.54,627.57,764146784904.0,0.0
2009-01-22,638.58,650.8,630.0,750250921592.0,0.0
2009-01-21,661.26,661.77,634.86,776882694173.0,0.0
2009-01-20,631.52,667.82,631.52,741939097636.0,0.0
2009-01-16,670.8,677.23,652.51,788098358505.0,680161.0
2009-01-15,660.02,664.36,637.32,775429582174.0,0.0
2009-01-14,655.92,675.32,652.56,770611492528.0,0.0
2009-01-13,681.17,690.55,672.06,800273386878.0,0.0
2009-01-12,678.78,693.33,672.74,797465944185.0,0.0
2009-01-09,691.62,711.26,689.75,812554596796.0,0.0
2009-01-08,709.65,710.07,693.24,833747538025.0,582819.0
2009-01-07,701.22,716.55,696.95,824009132153.0,0.0
2009-01-06,731.1,739.15,722.94,859115780866.0,0.0
2009-01-05,716.91,723.73,705.45,842444939255.0,0.0
2009-01-02,714.27,715.97,684.04,839356545685.0,0.0
2008-12-31,683.9,691.21,677.65,803660139186.0,0.0
2008-12-30,678.91,680.42,666.5,797834064707.0,1080960.0
2008-12-29,662.44,669.81,653.12,779005568250.0,2489823.0
2008-12-26,668.15,671.14,665.26,785722278845.0,0.0
2008-12-24,667.9,670.57,665.74,785420201440.0,0.0
2008-12-23,667.71,680.94,662.7,785158121350.0,0.0
2008-12-22,671.91,685.65,659.64,790099243118.0,0.0
2008-12-19,686.16,699.68,684.78,812056713504.0,0.0
2008-12-18,677.38,698.72,669.65,801669339625.0,0.0
